,mit_user_id,target_price,created_on,,closed_price,round_id,is_influenced,mit_course_id,accuracy,is_revised,is_suggested,is_noop,confidence,gs_user_name,,CrowdMean,CrowdMedian,Market6MMean,Market6MMedian,median,mode_11,mode_21,mode_22,post_social,unimodal,pre,Market6MNormal_Market6M_Mean,Market6MNormal_Market6M_Mode,CrowdNormal_Crowd_Mean,CrowdNormal_Crowd_Mode,Market6MUniform_Market6M_Mean,Market6MUniform_Market6M_Mode,CrowdUniform_Crowd_Mean,CrowdUniform_Crowd_Mode,deGrootModel,conjugateCrowdMarket6MPredicted_Mean,conjugateCrowdMarket6MPredicted_Median,Market6MNormal_Market6MPredicted_Mode,Market6MNormal_Market6MPredicted_Mean,Market6MUniform_Market6MPredicted_Mode,Market6MUniform_Market6MPredicted_Mean
10,1737,2188.12,10/10/16,58:24.0,2126.41,5,FALSE,2,0.344581105,FALSE,FALSE,TRUE,0,9/27/16,31:19.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2188.12,2159.437406,2166.89,2154.437707,2158.7,2169.595932,2170.06,2159.036667,2158.7,2129.121818,2157.963122,2160.767349,2172.317703,2164.244234,2175.63863,2173.775422
11,1298,2141,10/10/16,02:00.0,2126.41,5,FALSE,2,1.457443454,FALSE,FALSE,FALSE,6,9/18/16,57:32.4,2130.111667,2145.5,2120.805,2126.395,,2130.111667,2150.934,2150.934,FALSE,FALSE,2125,2126.023139,2129.9,2141.335695,2150,2140.463019,2152.43,2152.037778,2158.7,2128.778333,2126.403122,2129.207349,2122.463665,2127.949029,2154.348578,2143.358079
12,1298,2141,10/10/16,02:17.5,2126.41,5,FALSE,2,1.457443454,FALSE,FALSE,TRUE,0,9/18/16,57:32.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2141,2136.988715,2150.49,2147.063815,2150,2150.909438,2161.74,2150.934,2150,2130.949231,2134.403122,2137.207349,2146.241904,2139.393369,2166.859744,2152.976641
13,1503,2183,10/10/16,04:03.3,2132.98,5,FALSE,2,0.375757201,FALSE,FALSE,FALSE,8,9/20/16,41:26.8,2134.667143,2145.5,2120.805,2126.395,,2134.667143,2152.778333,2152.778333,FALSE,FALSE,2144,2138.892333,2152.14,2147.515032,2150,2152.200575,2163.12,2150.030909,2150,2131.881429,2135.903122,2138.707349,2153.184749,2141.428708,2167.060405,2154.195865
14,1503,2183,10/10/16,04:18.8,2126.41,5,FALSE,2,0.375757201,FALSE,FALSE,TRUE,0,9/20/16,41:26.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2183,2157.748815,2166.58,2159.069487,2158.7,2167.148594,2168.48,2160.734,2158.7,2137.889333,2155.403122,2158.207349,2171.394666,2162.321123,2174.043381,2172.158208
15,1363,2150,10/10/16,06:12.9,2145.32,5,FALSE,2,0.901403137,FALSE,FALSE,FALSE,5,9/19/16,51:43.2,2138.64625,2150,2120.805,2126.395,,2138.64625,2154.738571,2154.738571,FALSE,FALSE,2170,2152.694803,2163.78,2158.635011,2158.7,2163.907714,2166.58,2159.445,2158.7,2139.89625,2148.903122,2151.707349,2170.260935,2156.604291,2172.317703,2169.752317
16,1363,2150,10/10/16,06:20.1,2126.41,5,FALSE,2,0.901403137,FALSE,FALSE,TRUE,0,9/19/16,51:43.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2150,2142.518714,2159.04,2153.586798,2150,2158.379615,2163.79,2154.738571,2158.7,2139.314118,2138.903122,2141.707349,2159.244688,2145.345864,2170.260935,2158.655021
17,1390,2130,10/10/16,50:41.6,2126.5,5,FALSE,2,5.923147632,FALSE,FALSE,FALSE,6,9/19/16,38:39.8,2138.796667,2150,2120.805,2126.395,,2138.796667,2152.89625,2152.89625,FALSE,FALSE,2085,2097.910087,2091.48,2124.059708,2141,2122.312206,2127.81,2154.422667,2150,2136.296667,2106.403122,2109.207349,2095.444763,2100.537965,2134.041761,2128.686989
18,1390,2130,10/10/16,50:48.4,2126.41,5,FALSE,2,5.923147632,FALSE,FALSE,TRUE,0,9/19/16,38:39.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2130,2129.571045,2137.16,2146.693124,2150,2142.841863,2153.74,2152.89625,2150,2138.333684,2128.903122,2131.707349,2134.834369,2131.60015,2158.231354,2145.741634
19,1390,2130,10/10/16,51:01.2,2126.41,5,FALSE,2,5.923147632,FALSE,FALSE,TRUE,0,9/19/16,38:39.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2130,2129.571045,2137.16,2145.448816,2150,2142.841863,2153.74,2151.549412,2150,2137.917,2128.903122,2131.707349,2134.834369,2131.60015,2158.231354,2145.741634
20,1519,2190,10/10/16,55:14.2,2151.33,5,FALSE,2,0.334393773,FALSE,FALSE,FALSE,8,9/20/16,40:36.1,2140.397143,2150,2120.805,2126.395,,2140.397143,2152.438947,2152.438947,FALSE,FALSE,2150,2142.518714,2159.04,2149.556947,2150,2158.379615,2163.79,2153.137647,2150,2138.492381,2138.903122,2141.707349,2159.244688,2145.345864,2170.260935,2158.655021
21,1519,2190,10/10/16,55:16.1,2126.41,5,FALSE,2,0.334393773,FALSE,FALSE,TRUE,0,9/20/16,40:36.1,0,0,0,0,0,0,0,0,TRUE,FALSE,2190,2160.018473,2168.27,2161.888738,2158.7,2170.110345,2170.84,2168.94,2158.7,2142.651818,2158.903122,2161.707349,2173.732358,2164.90705,2175.63863,2174.302828
22,1818,2100,10/10/16,04:49.2,2126.5,5,FALSE,2,0.805153351,FALSE,FALSE,FALSE,7,9/29/16,21:37.8,2140.797391,2150,2120.805,2126.395,,2140.797391,2151.730476,2151.730476,FALSE,FALSE,2133.75,2132.168442,2139.16,2147.8454,2150,2145.275816,2159.04,2154.317,2150,2142.264783,2130.778122,2133.582349,2140.021437,2134.304226,2159.535645,2148.126104
23,1818,2100,10/10/16,04:59.3,2126.41,5,FALSE,2,0.805153351,FALSE,FALSE,TRUE,0,9/29/16,21:37.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2107.935009,2098.86,2131.932069,2130,2129.750806,2139.12,2151.730476,2150,2139.0975,2113.903122,2116.707349,2102.066552,2110.040145,2139.590017,2131.810708
24,1745,2100,10/10/16,09:16.5,2167.35,5,FALSE,2,0.805153351,FALSE,FALSE,FALSE,6,9/27/16,31:18.2,2137.5336,2141,2120.805,2126.395,,2137.5336,2157.017895,2157.017895,FALSE,FALSE,2144.52,2139.216365,2152.14,2147.694228,2150,2152.200575,2163.12,2154.317,2150,2139.3144,2136.163122,2138.967349,2153.184749,2141.7766,2167.060405,2154.817141
25,1745,2148.11,10/10/16,09:56.3,2132.98,5,TRUE,2,0.979912442,FALSE,FALSE,FALSE,6,9/27/16,31:18.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2107.935009,2098.86,2127.010241,2130,2129.750806,2139.12,2147.232174,2150,2136.09,2113.903122,2116.707349,2102.066552,2110.040145,2139.590017,2131.810708
26,1175,2200,10/10/16,11:17.0,2141.09,5,FALSE,2,0.288953662,FALSE,FALSE,FALSE,10,9/16/16,19:25.7,2140.238889,2148.11,2120.805,2126.395,,2140.238889,2158.640476,2158.640476,FALSE,FALSE,2138.04,2135.056142,2146.1,2143.844435,2141,2147.727021,2159.93,2147.26875,2148.11,2137.944074,2132.923122,2135.727349,2146.181706,2137.341876,2164.150831,2150.516067
27,1175,2200,10/10/16,11:32.5,2126.41,5,FALSE,2,0.288953662,FALSE,FALSE,TRUE,0,9/16/16,19:25.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2200,2162.789267,2169.04,2167.46736,2183,2171.692963,2170.95,2179.834,2183,2142.373214,2163.903122,2166.707349,2175.63863,2168.071876,2178.006421,2177.274357
28,1292,2160,10/10/16,18:06.2,2167.35,5,FALSE,2,0.633048526,FALSE,FALSE,FALSE,5,9/18/16,35:13.7,2142.981034,2150,2120.805,2126.395,,2142.981034,2160.497826,2160.497826,FALSE,FALSE,2130,2129.571045,2137.16,2142.620683,2141,2142.841863,2153.74,2151.325,2150,2141.946552,2128.903122,2131.707349,2134.834369,2131.60015,2158.231354,2145.741634
29,1322,2030,10/10/16,18:18.6,2167.35,5,FALSE,2,0.220559071,FALSE,FALSE,FALSE,7,9/19/16,58:54.5,2139.215,2149.055,2120.805,2126.395,,2139.215,2160.497826,2160.497826,FALSE,FALSE,2145,2139.513875,2152.43,2149.281971,2150,2152.853256,2163.12,2158.102083,2150,2143.048333,2136.403122,2139.207349,2153.184749,2142.096386,2167.060405,2154.817141
30,1292,2153,10/10/16,18:31.8,2136.73,5,TRUE,2,0.799702896,FALSE,FALSE,FALSE,5,9/18/16,35:13.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2160,2147.982416,2161.74,2154.514173,2150,2161.26473,2165.17,2160.497826,2158.7,2139.885484,2143.903122,2146.707349,2166.859744,2151.344035,2171.836118,2166.975652
31,1322,2030,10/10/16,18:45.7,2126.41,5,FALSE,2,0.220559071,FALSE,FALSE,TRUE,0,9/19/16,58:54.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2030,2071.878712,2070.77,2064.973001,2030,2120.805,2127.02,2139.659677,2150,2136.232813,2078.903122,2081.707349,2073.4825,2076.339599,2134.041761,2127.806244
32,1385,2175,10/10/16,19:10.7,2141.16,5,FALSE,2,0.437622968,FALSE,FALSE,FALSE,8,9/19/16,12:59.0,2137.407576,2150,2120.805,2126.395,,2137.407576,2064.375,2064.375,FALSE,FALSE,2120,2122.407202,2125.77,2138.743355,2141,2137.482432,2150.49,2151.694643,2150,2135.740909,2123.903122,2126.707349,2116.373627,2124.277219,2146.823819,2140.952963
33,1322,2100,10/10/16,19:22.6,2132.55,5,FALSE,2,0.805153351,FALSE,FALSE,FALSE,4,9/19/16,58:54.5,2136.307353,2149.055,2120.805,2126.395,,2136.307353,2160.778,2160.778,FALSE,FALSE,2030,2071.878712,2070.77,2064.71903,2030,2120.805,2127.02,2137.407576,2150,2134.248529,2078.903122,2081.707349,2073.4825,2076.339599,2134.041761,2127.806244
34,1385,2175,10/10/16,19:23.4,2126.41,5,FALSE,2,0.437622968,FALSE,FALSE,TRUE,0,9/19/16,12:59.0,0,0,0,0,0,0,0,0,TRUE,FALSE,2175,2154.775978,2164.25,2158.712629,2158.7,2164.460435,2166.89,2162.352083,2158.7,2137.412857,2151.403122,2154.207349,2170.893015,2158.950142,2173.732358,2171.05125
35,1322,2100,10/10/16,19:30.5,2126.41,5,FALSE,2,0.805153351,FALSE,FALSE,TRUE,0,9/19/16,58:54.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2107.935009,2098.86,2127.95582,2130,2129.750806,2139.12,2151.530645,2150,2136.373611,2113.903122,2116.707349,2102.066552,2110.040145,2139.590017,2131.810708
36,1172,2050,10/10/16,34:07.0,2143.54,5,FALSE,2,0.278289491,FALSE,FALSE,FALSE,5,9/16/16,54:18.5,2134.039189,2148.11,2120.805,2126.395,,2134.039189,2069.545455,2069.545455,FALSE,FALSE,2150,2142.518714,2159.04,2150.064564,2150,2158.379615,2163.79,2159.164815,2158.7,2136.741892,2138.903122,2141.707349,2159.244688,2145.345864,2170.260935,2158.655021
37,1172,2050,10/10/16,34:27.6,2126.41,5,FALSE,2,0.278289491,FALSE,FALSE,TRUE,0,9/16/16,54:18.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2050,2079.552895,2076.06,2084.168393,2100,2121.682847,2127.02,2134.039189,2148.11,2131.827632,2088.903122,2091.707349,2079.622703,2083.517975,2134.041761,2127.806244
38,1330,2160,10/10/16,44:47.8,2132.98,5,FALSE,2,0.633048526,FALSE,FALSE,FALSE,5,9/19/16,34:38.6,2132.55,2148.11,2120.805,2126.395,,2132.55,2067.916667,2067.916667,FALSE,FALSE,2152,2143.670853,2159.73,2149.466492,2150,2159.845526,2164.69,2159.164815,2158.7,2132.344872,2139.903122,2142.707349,2159.535645,2146.60121,2170.260935,2159.960298
39,1330,2160,10/10/16,45:08.7,2126.41,5,FALSE,2,0.633048526,FALSE,FALSE,TRUE,0,9/19/16,34:38.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2160,2147.982416,2161.74,2152.867128,2153,2161.26473,2165.17,2161.275926,2158.7,2133.23625,2143.903122,2146.707349,2166.859744,2151.344035,2171.836118,2166.975652
40,1720,2125,10/10/16,52:07.1,2142.8,5,FALSE,2,15.08092199,FALSE,FALSE,FALSE,8,9/26/16,24:21.4,2133.035366,2148.11,2120.805,2126.395,,2133.035366,2159.981034,2159.981034,FALSE,FALSE,2142,2137.629615,2151.13,2146.456064,2150,2150.909438,2161.74,2150.513235,2150,2133.45,2134.903122,2137.707349,2146.241904,2140.077002,2166.859744,2152.976641
41,1720,2125,10/10/16,52:40.9,2126.41,5,FALSE,2,15.08092199,FALSE,FALSE,TRUE,0,9/26/16,24:21.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2125,2126.023139,2129.9,2138.286213,2141,2140.463019,2152.43,2149.784286,2150,2132.844048,2126.403122,2129.207349,2122.463665,2127.949029,2154.348578,2143.358079
42,1552,2170,10/10/16,37:50.5,2144.1,5,FALSE,2,0.487820601,FALSE,FALSE,FALSE,10,9/20/16,27:13.2,2133.70814,2148.11,2120.805,2126.395,,2133.70814,2067.916667,2067.916667,FALSE,FALSE,2126,2126.739203,2132.55,2138.307671,2141,2140.463019,2152.43,2149.095833,2150,2132.684884,2126.903122,2129.707349,2126.115682,2128.682018,2154.348578,2143.358079
43,1552,2170,10/10/16,37:58.0,2126.41,5,FALSE,2,0.487820601,FALSE,FALSE,TRUE,0,9/20/16,27:13.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2170,2152.694803,2163.78,2155.993238,2158.7,2163.907714,2166.58,2159.175806,2158.7,2134.532955,2148.903122,2151.707349,2170.260935,2156.604291,2172.317703,2169.752317
44,1533,2150,10/10/16,51:16.3,2151.31,5,FALSE,2,0.901403137,FALSE,FALSE,FALSE,6,9/20/16,50:07.3,2134.876667,2150,2120.805,2126.395,,2134.876667,2159.225758,2159.225758,FALSE,FALSE,2125,2126.023139,2129.9,2139.225353,2141,2140.463019,2152.43,2150.196053,2150,2134.321111,2126.403122,2129.207349,2122.463665,2127.949029,2154.348578,2143.358079
45,1549,2206.19,10/10/16,14:14.9,2163.66,5,FALSE,2,0.266534219,FALSE,FALSE,FALSE,8,9/20/16,49:39.2,2136.426957,2150,2120.805,2126.395,,2136.426957,2067.916667,2067.916667,FALSE,FALSE,2110,2115.105998,2102.95,2131.748317,2140,2131.578099,2139.16,2150.191026,2150,2134.33587,2118.903122,2121.707349,2106.05969,2117.007664,2146.181706,2137.41318
46,1549,2206.19,10/10/16,15:33.9,2126.41,5,FALSE,2,0.266534219,FALSE,FALSE,TRUE,0,9/20/16,49:39.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2206.19,2164.262676,2170.06,2167.87693,2170,2173.1216,2171.37,2177.606842,2175,2137.911277,2166.998122,2169.802349,2176.200479,2169.755097,2178.026487,2178.487093
47,1756,2175,10/10/16,18:54.9,2141.16,5,FALSE,2,0.437622968,FALSE,FALSE,FALSE,8,9/27/16,43:45.5,2138.683958,2150,2120.805,2126.395,,2138.683958,2162.273056,2162.273056,FALSE,FALSE,2130,2129.571045,2137.16,2142.960408,2150,2142.841863,2153.74,2152.922683,2153,2137.746458,2128.903122,2131.707349,2134.834369,2131.60015,2158.231354,2145.741634
48,1756,2175,10/10/16,19:14.5,2126.41,5,FALSE,2,0.437622968,FALSE,FALSE,TRUE,0,9/27/16,43:45.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2175,2154.775978,2164.25,2160.604629,2160,2164.460435,2166.89,2165.722121,2160,2139.425102,2151.403122,2154.207349,2170.893015,2158.950142,2173.732358,2171.05125
49,1704,2250,10/10/16,20:31.5,2126.5,5,FALSE,2,0.172053564,FALSE,FALSE,FALSE,6,9/25/16,55:51.7,2141.6366,2150,2120.805,2126.395,,2141.6366,2164.916579,2164.916579,FALSE,FALSE,2135,2133.019733,2139.18,2146.434228,2150,2145.892577,2159.73,2153.949535,2158.7,2139.3366,2131.403122,2134.207349,2143.783816,2135.196277,2159.535645,2148.724207
50,1704,2250,10/10/16,21:10.9,2126.41,5,FALSE,2,0.172053564,FALSE,FALSE,TRUE,0,9/25/16,55:51.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2250,2171.134907,2173.6,2184.912649,2188.12,,,2212.476,2206.19,2143.761373,2188.903122,2191.707349,2180.193618,2177.526588,,
51,1474,2190,10/10/16,37:32.0,2131.03,5,FALSE,2,0.334393773,FALSE,FALSE,FALSE,5,9/20/16,45:07.8,2144.650577,2151.5,2120.805,2126.395,,2144.650577,2167.67075,2167.67075,FALSE,FALSE,2130,2129.571045,2137.16,2144.645033,2150,2142.841863,2153.74,2158.218444,2158.7,2143.496731,2128.903122,2131.707349,2134.834369,2131.60015,2158.231354,2145.741634
52,1474,2190,10/10/16,37:50.1,2126.41,5,FALSE,2,0.334393773,FALSE,FALSE,TRUE,0,9/20/16,45:07.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2190,2160.018473,2168.27,2167.682972,2170,2170.110345,2170.84,2174.818529,2170,2145.506226,2158.903122,2161.707349,2173.732358,2164.90705,2175.63863,2174.302828
53,1474,2190,10/10/16,38:00.2,2126.41,5,FALSE,2,0.334393773,FALSE,FALSE,TRUE,0,9/20/16,45:07.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2190,2160.018473,2168.27,2168.36909,2170,2170.110345,2170.84,2175.252286,2175,2146.330185,2158.903122,2161.707349,2173.732358,2164.90705,2175.63863,2174.302828
54,1375,2150,10/10/16,54:07.9,2127.2,5,FALSE,2,0.901403137,FALSE,FALSE,FALSE,6,9/19/16,39:41.8,2146.396909,2153,2120.805,2126.395,,2146.396909,2168.298372,2168.298372,FALSE,FALSE,2125,2126.023139,2129.9,2144.170687,2150,2140.463019,2152.43,2160.204792,2160,2145.942364,2126.403122,2129.207349,2122.463665,2127.949029,2154.348578,2143.358079
55,1375,2150,10/10/16,54:16.0,2126.41,5,FALSE,2,0.901403137,FALSE,FALSE,TRUE,0,9/19/16,39:41.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2150,2142.518714,2159.04,2154.907136,2158.7,2158.379615,2163.79,2159.996531,2158.7,2146.46125,2138.903122,2141.707349,2159.244688,2145.345864,2170.260935,2158.655021
56,1220,2045,10/10/16,01:43.5,2165.44,5,FALSE,2,0.261197642,FALSE,FALSE,FALSE,3,9/17/16,42:28.5,2144.681228,2150,2120.805,2126.395,,2144.681228,2066.153846,2066.153846,FALSE,FALSE,2180,2156.683558,2165.17,2165.254954,2160,2166.106667,2168.48,2171.069024,2170,2147.049649,2153.903122,2156.707349,2170.933147,2161.110781,2173.732358,2171.05125
57,1220,2150,10/10/16,02:15.9,2140.96,5,TRUE,2,0.901403137,FALSE,FALSE,FALSE,6,9/17/16,42:28.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2045,2077.479757,2075.32,2084.53252,2100,2120.805,2127.02,2144.681228,2150,2142.962586,2086.403122,2089.207349,2078.338478,2081.591259,2134.041761,2127.806244
58,1742,2161,10/10/16,08:29.2,2132.98,5,FALSE,2,0.614747037,FALSE,FALSE,FALSE,6,9/27/16,15:27.1,2145.047966,2150,2120.805,2126.395,,2145.047966,2167.34413,2167.34413,FALSE,FALSE,2138.42,2135.307116,2147.26,2149.759718,2150,2147.727021,2159.93,2159.60451,2158.7,2144.665254,2133.113122,2135.917349,2146.181706,2137.607451,2164.150831,2151.12467
59,1742,2161,10/10/16,09:10.0,2126.41,5,FALSE,2,0.614747037,FALSE,FALSE,TRUE,0,9/27/16,15:27.1,0,0,0,0,0,0,0,0,TRUE,FALSE,2161,2148.487448,2161.74,2158.416586,2158.7,2161.937808,2165.17,2167.34413,2160,2145.313833,2144.403122,2147.207349,2167.060405,2151.9041,2171.836118,2167.705862
60,1162,2165,10/10/16,11:24.7,2165.44,5,FALSE,2,0.551026173,FALSE,FALSE,FALSE,8,9/16/16,36:11.6,2145.636557,2153,2120.805,2126.395,,2145.636557,2167.163125,2167.163125,FALSE,FALSE,2140.2,2136.471549,2150.49,2150.965351,2150,2150.251556,2161.2,2159.65717,2158.7,2145.23,2134.003122,2136.807349,2146.221838,2138.842918,2166.167466,2152.357844
61,1162,2165,10/10/16,11:44.3,2136.73,5,TRUE,2,0.551026173,FALSE,FALSE,FALSE,7,9/16/16,36:11.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2165,2150.432067,2163.66,2160.025233,2160,2163.276901,2166.58,2167.163125,2161,2145.948871,2146.403122,2149.207349,2168.334597,2154.069063,2172.317703,2168.399541
62,1162,2165,10/10/16,11:55.8,2126.41,5,FALSE,2,0.551026173,FALSE,FALSE,TRUE,0,9/16/16,36:11.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2165,2150.432067,2163.66,2160.183219,2160,2163.276901,2166.58,2167.11898,2161,2146.25127,2146.403122,2149.207349,2168.334597,2154.069063,2172.317703,2168.399541
63,1435,2170,10/10/16,26:55.7,2132.98,5,FALSE,2,0.487820601,FALSE,FALSE,FALSE,6,9/20/16,40:18.8,2146.622344,2158.7,2120.805,2126.395,,2146.622344,2066.153846,2066.153846,FALSE,FALSE,2125.7,2126.524686,2132.55,2145.758202,2150,2140.463019,2152.43,2159.943393,2160,2145.930156,2126.753122,2129.557349,2126.115682,2128.462225,2154.348578,2143.358079
64,1435,2170,10/10/16,27:16.8,2126.41,5,FALSE,2,0.487820601,FALSE,FALSE,TRUE,0,9/20/16,40:18.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2170,2152.694803,2163.78,2162.105214,2161,2163.907714,2166.58,2167.133922,2161,2146.982,2148.903122,2151.707349,2170.260935,2156.604291,2172.317703,2169.752317
65,1865,2180,10/10/16,37:24.3,2132.98,5,FALSE,2,0.396792312,FALSE,FALSE,FALSE,5,10/4/16,31:52.0,2147.482273,2158.7,2120.805,2126.395,,2147.482273,2066.153846,2066.153846,FALSE,FALSE,2120,2122.407202,2125.77,2143.78654,2150,2137.482432,2150.49,2160.290172,2160,2146.573182,2123.903122,2126.707349,2116.373627,2124.277219,2146.823819,2140.952963
66,1865,2180,10/10/16,37:54.5,2126.41,5,FALSE,2,0.396792312,FALSE,FALSE,TRUE,0,10/4/16,31:52.0,0,0,0,0,0,0,0,0,TRUE,FALSE,2180,2156.683558,2165.17,2165.59589,2165,2166.106667,2168.48,2172.570851,2170,2147.967612,2153.903122,2156.707349,2170.933147,2161.110781,2173.732358,2171.05125
67,1290,2175,10/10/16,38:46.5,2132.98,5,FALSE,2,0.437622968,FALSE,FALSE,FALSE,2,9/18/16,25:16.7,2148.365147,2159.35,2120.805,2126.395,,2148.365147,2066.153846,2066.153846,FALSE,FALSE,2140,2136.34165,2150.49,2153.230632,2158.7,2149.606813,2161.2,2160.947167,2161,2147.850441,2133.903122,2136.707349,2146.221838,2138.704827,2166.167466,2152.357844
68,1290,2175,10/10/16,38:58.2,2126.41,5,FALSE,2,0.437622968,FALSE,FALSE,TRUE,0,9/18/16,25:16.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2175,2154.775978,2164.25,2164.770068,2165,2164.460435,2166.89,2170.304423,2165,2148.751159,2151.403122,2154.207349,2170.893015,2158.950142,2173.732358,2171.05125
