,mit_user_id,target_price,created_on,,closed_price,round_id,is_influenced,mit_course_id,accuracy,is_revised,is_suggested,is_noop,confidence,is_noop2,gs_user_name,,CrowdMean,CrowdMedian,Market6MMean,Market6MMedian,median,mode_11,mode_21,mode_22,post_social,unimodal,pre,Market6MNormal_Market6M_Mean,Market6MNormal_Market6M_Mode,CrowdNormal_Crowd_Mean,CrowdNormal_Crowd_Mode,Market6MUniform_Market6M_Mean,Market6MUniform_Market6M_Mode,CrowdUniform_Crowd_Mean,CrowdUniform_Crowd_Mode,deGrootModel,conjugateCrowdMarket6MPredicted_Mean,conjugateCrowdMarket6MPredicted_Median,Market6MNormal_Market6MPredicted_Mode,Market6MNormal_Market6MPredicted_Mean,Market6MUniform_Market6MPredicted_Mode,Market6MUniform_Market6MPredicted_Mean
655,1492,2045.5,11/5/16,37:03.9,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,16:57.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2045.5,2080.182965,2077.99,2075.297829,2085,2130.488897,2139.6,2097.997987,2100,2092.25186,2094.555964,2099.598886,2084.453221,2086.879571,2153.697771,2143.611929
656,1249,2050,11/5/16,01:32.6,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,3,FALSE,9/18/16,59:36.1,2092.187549,2100,2129.540365,2139.56,,2092.187549,2126.207232,2126.207232,FALSE,FALSE,2187,2160.25855,2165.17,2132.396695,2128.39,2168.755781,2168.48,2160.788906,2150,2092.396073,2165.305964,2170.348886,2178.047614,2170.404513,2178.550918,2176.69574
657,1249,2050,11/5/16,01:45.5,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/18/16,59:36.1,0,0,0,0,0,0,0,0,TRUE,FALSE,2050,2082.619887,2079.06,2077.32546,2088,2130.488897,2139.6,2097.84047,2100,2092.123435,2096.805964,2101.848886,2085.188045,2089.032207,2153.697771,2143.611929
658,1137,1888,11/5/16,11:53.7,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,7,FALSE,9/15/16,22:32.0,2091.813687,2100,2129.540365,2139.56,,2091.813687,2013.922591,2013.922591,FALSE,FALSE,2140,2141.991389,2147.26,2114.31541,2112,2150.743592,2159.73,2126.207232,2118,2092.196085,2141.805964,2146.848886,2153.566912,2147.891557,2166.360897,2159.245338
659,1137,1888,11/5/16,11:58.7,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/15/16,22:32.0,0,0,0,0,0,0,0,0,TRUE,FALSE,1888,2019.322291,2000.54,1979.973975,2000,,,2093.656824,2100,2091.504879,2015.805964,2020.848886,2013.759156,2028.673115,,
660,1562,2020,11/5/16,36:18.4,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,6,FALSE,9/20/16,21:44.9,2091.396702,2100,2129.540365,2139.56,,2091.396702,2124.073305,2124.073305,FALSE,FALSE,2186,2159.99333,2164.69,2131.474837,2126.15,2167.922273,2168.48,2155.139776,2150,2091.647837,2164.805964,2169.848886,2178.047614,2170.070371,2178.550918,2176.265794
661,1562,2052,11/5/16,37:09.3,2163.26,6,TRUE,2,,FALSE,FALSE,FALSE,6,FALSE,9/20/16,21:44.9,0,0,0,0,0,0,0,0,TRUE,FALSE,2020,2068.094639,2064.46,2062.317982,2067,2129.540365,2139.56,2097.644094,2100,2091.288852,2081.805964,2086.848886,2072.293399,2075.977973,2153.697771,2143.611929
662,1546,2068,11/5/16,37:50.9,2181.9,6,FALSE,2,,FALSE,FALSE,FALSE,4,FALSE,9/20/16,40:31.6,2091.301991,2100,2129.540365,2139.56,,2091.301991,2124.073305,2124.073305,FALSE,FALSE,2118,2128.593025,2133.04,2105.776698,2102.5,2142.747607,2151.13,2121.383203,2112,2091.377406,2130.805964,2135.848886,2139.81665,2132.744977,2160.280986,2152.627195
663,1546,2068,11/5/16,37:55.3,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,40:31.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2068,2093.426086,2088.66,2085.453431,2095,2130.488897,2139.6,2107.08058,2101,2091.266898,2105.805964,2110.848886,2097.015686,2098.591935,2153.738036,2144.566728
664,1376,2028,11/5/16,39:18.3,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,8,FALSE,9/19/16,40:33.4,2091.171759,2100,2129.540365,2139.56,,2091.171759,2124.073305,2124.073305,FALSE,FALSE,2195,2162.236926,2166.89,2135.077916,2130,2170.326,2170.06,2166.097605,2151,2091.422887,2169.305964,2174.348886,2178.752239,2172.8935,2179.476997,2178.736402
665,1376,2028,11/5/16,39:37.2,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,40:33.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2028,2071.610853,2066.66,2066.266617,2071,2129.540365,2139.56,2097.373012,2100,2091.076907,2085.805964,2090.848886,2077.004323,2079.206642,2153.697771,2143.611929
666,1293,2100,11/5/16,58:50.5,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,9/18/16,36:42.5,2091.090285,2100,2129.540365,2139.56,,2091.090285,2124.021756,2124.021756,FALSE,FALSE,2168,2154.420405,2163.26,2124.297757,2120,2159.909535,2163.75,2144.919375,2134,2091.192234,2155.805964,2160.848886,2173.306491,2163.059828,2177.554376,2171.137032
667,1293,2100,11/5/16,59:01.7,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/18/16,36:42.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2098.584708,2100,2137.217381,2144.29,2112.032294,2104,2091.103623,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
668,1504,2100,11/5/16,05:25.2,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,6,FALSE,9/20/16,48:59.0,2091.116921,2100,2129.540365,2139.56,,2091.116921,2123.919318,2123.919318,FALSE,FALSE,2110,2123.072308,2127.02,2102.490743,2100,2140.343967,2147.26,2113.901872,2105,2091.131868,2126.805964,2131.848886,2125.67381,2126.89454,2157.321559,2150.666772
669,1504,2100,11/5/16,05:29.6,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,48:59.0,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2098.59936,2100,2137.217381,2144.29,2111.989321,2103.91,2091.130179,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
670,1466,2100,11/5/16,16:47.1,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,7,FALSE,9/20/16,10:13.4,2091.143398,2100,2129.540365,2139.56,,2091.143398,2123.817749,2123.817749,FALSE,FALSE,2220,2167.082962,2170.84,2146.105138,2140,2182.134286,2182.22,2194.199744,2190,2091.322235,2181.805964,2186.848886,2182.808869,2178.924786,2186.825234,2188.073633
671,1466,2100,11/5/16,16:54.1,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,10:13.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2098.613876,2100,2137.217381,2144.29,2111.946655,2103.91,2091.156577,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
672,1344,2160,11/5/16,30:04.9,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,8,FALSE,9/19/16,19:41.3,2091.258871,2100,2129.540365,2139.56,,2091.258871,2014.1953,2014.1953,FALSE,FALSE,2200,2163.354668,2168.27,2137.059509,2130,2172.375926,2170.95,2171.524483,2155,2091.318306,2171.805964,2176.848886,2178.993825,2174.295101,2182.808869,2182.247456
673,1344,2160,11/5/16,30:24.1,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,19:41.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2160,2151.383628,2161.2,2121.253566,2120,2158.941136,2163.75,2133.598026,2122,2091.360861,2151.805964,2156.848886,2166.360897,2159.275209,2176.024332,2170.006638
674,1344,2100,11/5/16,31:24.4,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,9,FALSE,9/19/16,19:41.3,2091.373659,2100,2129.540365,2139.56,,2091.373659,2123.869811,2123.869811,FALSE,FALSE,2160,2151.383628,2161.2,2121.35306,2120,2158.941136,2163.75,2133.666425,2122,2091.462548,2151.805964,2156.848886,2166.360897,2159.275209,2176.024332,2170.006638
675,1344,2100,11/5/16,31:35.8,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,19:41.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2098.788651,2100,2137.217381,2144.29,2112.07424,2102.5,2091.38642,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
676,1344,2000,11/5/16,31:58.8,2139.56,6,FALSE,2,,FALSE,FALSE,FALSE,9,FALSE,9/19/16,19:41.3,2091.251433,2100,2129.540365,2139.56,,2091.251433,2014.124677,2014.124677,FALSE,FALSE,2100,2115.896278,2113.32,2098.795395,2100,2137.217381,2144.29,2112.052945,2102.5,2091.399143,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
677,1344,2000,11/5/16,32:25.9,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,19:41.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2000,2060.040389,2057.14,2051.430674,2050,2129.540365,2139.56,2095.106937,2100,2091.116844,2071.805964,2076.848886,2064.673378,2068.316106,2153.697771,2143.611929
678,1419,2132,11/5/16,35:18.0,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,6,FALSE,9/19/16,35:10.5,2091.177054,2100,2129.540365,2139.56,,2091.177054,2014.054752,2014.054752,FALSE,FALSE,2111,2123.775904,2127.81,2102.943257,2100,2140.343967,2147.26,2114.68468,2105,2091.146127,2127.305964,2132.348886,2125.67381,2127.627991,2157.321559,2151.339673
679,1419,2091.68,11/5/16,35:56.8,2174.58,6,TRUE,2,,FALSE,TRUE,FALSE,6,FALSE,9/19/16,35:10.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2132,2137.472339,2141.16,2110.900922,2110,2147.901296,2157.03,2123.014793,2113.27,2091.237088,2137.805964,2142.848886,2147.134688,2142.631122,2165.344223,2156.906441
680,1619,2105.6,11/5/16,19:33.8,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,2,FALSE,9/20/16,40:59.4,2091.198972,2100,2129.540365,2139.56,,2091.198972,2014.054752,2014.054752,FALSE,FALSE,2151.26,2147.609562,2157.03,2118.002394,2117,2156.884783,2163.26,2129.861415,2120,2091.266021,2147.435964,2152.478886,2158.459026,2154.634654,2174.001051,2164.955262
681,1619,2101.38,11/5/16,20:10.1,2164.2,6,TRUE,2,,FALSE,FALSE,FALSE,2,FALSE,9/20/16,40:59.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2105.6,2119.941107,2126.15,2100.921558,2100,2138.496452,2146.1,2112.995204,2104.62,2091.220088,2124.605964,2129.648886,2116.84586,2123.672027,2155.308344,2147.325791
682,1619,2101.38,11/5/16,20:24.9,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,40:59.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2101.38,2116.897258,2115.48,2099.284485,2100,2137.217381,2143.16,2112.706148,2103.91,2091.228785,2122.495964,2127.538886,2113.000618,2120.602205,2153.899093,2146.670211
683,1309,2150,11/5/16,51:20.5,2167.48,6,FALSE,2,,FALSE,FALSE,FALSE,7,FALSE,9/18/16,55:39.5,2091.314708,2100,2129.540365,2139.56,,2091.314708,2123.693361,2123.693361,FALSE,FALSE,2210,2165.353305,2169.04,2141.427773,2135.75,2176.687105,2176.12,2178.907,2165,2091.402427,2176.805964,2181.848886,2181.802261,2176.787546,2184.399309,2185.005492
684,1309,2150,11/5/16,51:43.3,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/18/16,55:39.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2150,2147.023936,2153.74,2117.582912,2116,2156.329677,2163.12,2129.202309,2120,2091.40038,2146.805964,2151.848886,2157.321559,2153.922,2174.001051,2164.955262
685,1654,2000,11/5/16,01:37.6,2137.78,6,FALSE,2,,FALSE,FALSE,FALSE,8,FALSE,9/21/16,44:13.4,2091.267143,2100,2129.540365,2139.56,,2091.267143,2123.747826,2123.747826,FALSE,FALSE,2210,2165.353305,2169.04,2141.49717,2136,2176.687105,2176.12,2178.433115,2164.2,2091.573265,2176.805964,2181.848886,2181.802261,2176.787546,2184.399309,2185.005492
686,1654,2000,11/5/16,01:45.7,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/21/16,44:13.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2000,2060.040389,2057.14,2051.255361,2050,2129.540365,2139.56,2095.071496,2100,2091.134294,2071.805964,2076.848886,2064.673378,2068.316106,2153.697771,2143.611929
687,1610,2075,11/5/16,35:58.7,2167.48,6,FALSE,2,,FALSE,FALSE,FALSE,6,FALSE,9/20/16,15:02.6,2091.110843,2100,2129.540365,2139.56,,2091.110843,2013.916961,2013.916961,FALSE,FALSE,2133,2138.060694,2141.34,2111.31739,2110,2147.901296,2157.03,2123.517938,2113.27,2091.195145,2138.305964,2143.348886,2150.849071,2143.307351,2165.344223,2156.906441
688,1610,2075,11/5/16,36:04.2,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,15:02.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2075,2098.068427,2096.07,2088.411318,2100,2130.488897,2139.6,2108.456957,2101.09,2091.08746,2109.305964,2114.348886,2098.958439,2102.763289,2153.738036,2144.566728
689,1721,2280,11/5/16,36:53.0,2167.48,6,FALSE,2,,FALSE,FALSE,FALSE,7,FALSE,9/26/16,14:35.6,2091.361246,2100,2129.540365,2139.56,,2091.361246,2013.916961,2013.916961,FALSE,FALSE,2250,2171.090161,2173.6,2161.702969,2152,,,2217.226977,2200,2091.317768,2196.805964,2201.848886,2185.717965,2183.776398,,
690,1721,2280,11/5/16,37:07.9,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/26/16,14:35.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2280,2173.926994,2176.12,2182.301912,2179.86,,,2275.454545,2280,2091.63424,2211.805964,2216.848886,2189.814859,2187.106577,,
691,1148,2000.14,11/5/16,40:13.5,2204.72,6,FALSE,2,,FALSE,FALSE,FALSE,6,FALSE,9/15/16,59:43.7,2091.502023,2100,2129.540365,2139.56,,2091.502023,2124.189322,2124.189322,FALSE,FALSE,2200,2163.354668,2168.27,2137.150719,2130,2172.375926,2170.95,2172.52351,2160,2091.790838,2171.805964,2176.848886,2178.993825,2174.295101,2182.808869,2182.247456
692,1148,2000.14,11/5/16,40:18.8,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/15/16,59:43.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2000.14,2060.094215,2057.14,2051.588253,2050,2129.540365,2139.56,2095.276652,2100,2091.370188,2071.875964,2076.918886,2064.673378,2068.368637,2153.697771,2143.611929
693,1263,1962,11/5/16,52:11.9,2139.56,6,FALSE,2,,FALSE,FALSE,FALSE,3,FALSE,9/18/16,16:31.6,2091.183775,2100,2129.540365,2139.56,,2091.183775,2124.189322,2124.189322,FALSE,FALSE,2220,2167.082962,2170.84,2146.322474,2142,2182.134286,2182.22,2195.458293,2190,2091.555533,2181.805964,2186.848886,2182.808869,2178.924786,2186.825234,2188.073633
694,1263,1962,11/5/16,52:19.7,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/18/16,16:31.6,0,0,0,0,0,0,0,0,TRUE,FALSE,1962,2045.823427,2047.63,2029.869046,2020.1,2129.540365,2139.56,2093.525494,2100,2090.997899,2052.805964,2057.848886,2060.133577,2054.004749,,
695,1204,2030,11/5/16,03:54.1,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,0,FALSE,9/17/16,53:46.1,2090.910259,2100,2129.540365,2139.56,,2090.910259,2124.189322,2124.189322,FALSE,FALSE,2183.3,2159.255894,2164.45,2129.949997,2125.8,2165.187397,2166.58,2154.824244,2148,2091.130517,2163.455964,2168.498886,2177.957019,2169.141056,2178.047614,2174.181772
696,1204,2030,11/5/16,04:05.0,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/17/16,53:46.1,0,0,0,0,0,0,0,0,TRUE,FALSE,2030,2072.525037,2070.77,2066.862775,2072.44,2129.540365,2139.56,2097.219227,2100,2090.822869,2086.805964,2091.848886,2077.749213,2080.036549,2153.697771,2143.611929
697,1311,2110.12,11/5/16,05:41.4,2213.35,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,9/18/16,15:01.3,2090.850516,2100,2129.540365,2139.56,,2090.850516,2013.444476,2013.444476,FALSE,FALSE,2110.12,2123.156914,2127.02,2102.225642,2100,2140.343967,2147.26,2114.05478,2105,2090.850516,2126.865964,2131.908886,2125.67381,2126.982552,2157.321559,2150.666772
698,1311,2110.12,11/5/16,06:36.0,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/18/16,15:01.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2110.12,2123.156914,2127.02,2102.247706,2100,2140.343967,2147.26,2114.047852,2105,2090.878083,2126.865964,2131.908886,2125.67381,2126.982552,2157.321559,2150.666772
699,1797,2110,11/5/16,15:42.4,2180.39,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,9/27/16,44:03.1,2090.9054,2100,2129.540365,2139.56,,2090.9054,2013.444476,2013.444476,FALSE,FALSE,2160,2151.383628,2161.2,2120.873187,2120,2158.941136,2163.75,2133.959397,2121,2090.976829,2151.805964,2156.848886,2166.360897,2159.275209,2176.024332,2170.006638
700,1797,2110,11/5/16,15:46.8,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/27/16,44:03.1,0,0,0,0,0,0,0,0,TRUE,FALSE,2110,2123.072308,2127.02,2102.245349,2100,2140.343967,2147.26,2114.03386,2105,2090.932639,2126.805964,2131.848886,2125.67381,2126.89454,2157.321559,2150.666772
701,1404,2070,11/5/16,27:21.8,2139.56,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,9/19/16,59:35.9,2090.902821,2100,2129.540365,2139.56,,2090.902821,2123.964309,2123.964309,FALSE,FALSE,2220,2167.082962,2170.84,2146.034619,2140,2182.134286,2182.22,2195.458293,2190,2091.116496,2181.805964,2186.848886,2182.808869,2178.924786,2186.825234,2188.073633
702,1404,2070,11/5/16,27:35.9,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,59:35.9,0,0,0,0,0,0,0,0,TRUE,FALSE,2070,2094.729352,2088.9,2085.888295,2097.12,2130.488897,2139.6,2107.823002,2101,2090.873087,2106.805964,2111.848886,2097.015686,2099.756957,2153.738036,2144.566728
703,1270,2100,11/5/16,01:33.1,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,9/18/16,09:13.8,2090.886051,2100,2129.540365,2139.56,,2090.886051,2123.806559,2123.806559,FALSE,FALSE,2135,2139.217529,2143.16,2111.534103,2110,2149.592667,2159.04,2123.854848,2113.12,2090.935767,2139.305964,2144.348886,2151.281913,2144.644579,2165.545545,2158.080367
704,1270,2100,11/5/16,01:41.3,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/18/16,09:13.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2098.30428,2100,2137.217381,2144.29,2112.403932,2103.91,2090.898979,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
705,1211,2000,11/5/16,36:18.1,2141.48,6,FALSE,2,,FALSE,FALSE,FALSE,6,FALSE,9/17/16,34:35.2,2090.770227,2100,2129.540365,2139.56,,2090.770227,2123.758465,2123.758465,FALSE,FALSE,2222,2167.400963,2170.84,2147.018275,2143,2183.209444,2182.64,2198.652368,2200,2091.084674,2182.805964,2187.848886,2183.372569,2179.315266,2187.378868,2188.597934
706,1211,2000,11/5/16,36:26.6,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/17/16,34:35.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2000,2060.040389,2057.14,2050.875609,2050,2129.540365,2139.56,2094.457237,2100,2090.641839,2071.805964,2076.848886,2064.673378,2068.316106,2153.697771,2143.611929
707,1376,2029.5,11/5/16,37:28.5,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,8,FALSE,9/19/16,40:33.4,2090.55548,2100,2129.540365,2139.56,,2090.55548,2123.758465,2123.758465,FALSE,FALSE,2028,2071.610853,2066.66,2065.635168,2071,2129.540365,2139.56,2096.447201,2100,2090.553362,2085.805964,2090.848886,2077.004323,2079.206642,2153.697771,2143.611929
708,1376,2029.5,11/5/16,37:55.1,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,40:33.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2029.5,2072.295069,2070.77,2066.307185,2072,2129.540365,2139.56,2096.742015,2100,2090.469365,2086.555964,2091.598886,2077.749213,2079.828116,2153.697771,2143.611929
709,1469,2050,11/5/16,15:41.5,2180.39,6,FALSE,2,,FALSE,FALSE,FALSE,4,FALSE,9/20/16,47:50.5,2090.412366,2100,2129.540365,2139.56,,2090.412366,2123.758465,2123.758465,FALSE,FALSE,2162,2152.178828,2161.74,2121.393035,2120,2159.44069,2163.75,2134.561832,2122,2090.570113,2152.805964,2157.848886,2166.652814,2160.262456,2177.413451,2170.578259
710,1469,2050,11/5/16,15:51.6,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,47:50.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2050,2082.619887,2079.06,2076.274468,2087,2130.488897,2139.6,2096.576099,2100,2090.355527,2096.805964,2101.848886,2085.188045,2089.032207,2153.697771,2143.611929
711,1469,2050,11/5/16,15:57.4,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,47:50.5,0,0,0,0,0,0,0,0,TRUE,FALSE,2050,2082.619887,2079.06,2076.209697,2087,2130.488897,2139.6,2096.508401,2100,2090.298848,2096.805964,2101.848886,2085.188045,2089.032207,2153.697771,2143.611929
712,1866,2090,11/5/16,28:45.8,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,10/4/16,25:20.4,2090.298429,2100,2129.540365,2139.56,,2090.298429,2013.973917,2013.973917,FALSE,FALSE,2100,2115.896278,2113.32,2097.840468,2100,2137.217381,2144.29,2112.065025,2102.43,2090.312454,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
713,1866,2100,11/5/16,29:03.6,2085.18,6,TRUE,2,,FALSE,FALSE,FALSE,5,FALSE,10/4/16,25:20.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2090,2108.631783,2099.73,2093.804129,2100,2132.578571,2139.76,2110.350997,2101.38,2090.298011,2116.805964,2121.848886,2109.920398,2112.551267,2153.738036,2144.566728
714,1866,2100,11/5/16,29:23.3,2164.2,6,FALSE,2,,TRUE,FALSE,FALSE,6,FALSE,10/4/16,25:20.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2097.839559,2100,2137.217381,2144.29,2112.007276,2102,2090.325566,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
715,1532,2100,11/5/16,43:04.9,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,7,FALSE,9/20/16,46:39.2,2090.339078,2100,2129.540365,2139.56,,2090.339078,2123.547976,2123.547976,FALSE,FALSE,2300,2175.404881,2178.15,2199.397899,2200,,,2275.833333,2280,2090.618408,2221.805964,2226.848886,2191.566357,2188.804501,,
716,1532,2090.37,11/5/16,43:32.8,2160.88,6,TRUE,2,,FALSE,TRUE,FALSE,7,FALSE,9/20/16,46:39.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2100,2115.896278,2113.32,2097.857099,2100,2137.217381,2144.29,2111.966779,2102,2090.352552,2121.805964,2126.848886,2113.000618,2119.605659,2153.899093,2146.670211
717,1532,2090.37,11/5/16,43:37.5,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,46:39.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2090.37,2108.899361,2099.73,2093.991216,2100,2132.578571,2139.76,2110.266782,2101.09,2090.339164,2116.990964,2122.033886,2109.920398,2112.805904,2153.738036,2144.566728
718,1550,2076,11/5/16,45:12.6,2191.95,6,FALSE,2,,FALSE,FALSE,FALSE,3,FALSE,9/20/16,13:33.4,2090.319221,2100,2129.540365,2139.56,,2090.319221,2123.321076,2123.321076,FALSE,FALSE,2120,2129.928796,2137.16,2105.519305,2101.38,2142.747607,2151.13,2121.119578,2110.12,2090.380417,2131.805964,2136.848886,2140.199161,2134.194103,2160.280986,2152.627195
719,1550,2076,11/5/16,45:32.4,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/20/16,13:33.4,0,0,0,0,0,0,0,0,TRUE,FALSE,2076,2098.749246,2096.07,2087.966811,2100,2130.488897,2139.6,2107.846292,2100,2090.299333,2109.805964,2114.848886,2099.230224,2103.380566,2153.738036,2144.566728
720,1719,2200,11/5/16,08:14.5,2164.45,6,FALSE,2,,FALSE,FALSE,FALSE,3,FALSE,9/26/16,34:39.2,2090.451484,2100,2129.540365,2139.56,,2090.451484,2123.379325,2123.379325,FALSE,FALSE,2201,2163.568193,2168.27,2136.984937,2130,2172.375926,2170.86,2173.040604,2160,2090.452871,2172.305964,2177.348886,2179.476997,2174.562314,2182.808869,2183.086472
721,1719,2200,11/5/16,08:27.9,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/26/16,34:39.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2200,2163.354668,2168.27,2136.738565,2130,2172.375926,2170.95,2172.704276,2160,2090.603213,2171.805964,2176.848886,2178.993825,2174.295101,2182.808869,2182.247456
722,1229,2175,11/5/16,16:24.7,2201.53,6,FALSE,2,,FALSE,FALSE,FALSE,7,FALSE,9/17/16,07:07.8,2090.719945,2100,2129.540365,2139.56,,2090.719945,2123.632767,2123.632767,FALSE,FALSE,2220,2167.082962,2170.84,2146.342705,2140,2182.134286,2182.22,2195.566429,2200,2090.782185,2181.805964,2186.848886,2182.808869,2178.924786,2186.825234,2188.073633
723,1229,2175,11/5/16,16:31.2,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/17/16,07:07.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2175,2156.779729,2163.78,2126.584761,2121,2162.818481,2164.45,2149.318781,2139,2090.836354,2159.305964,2164.348886,2175.480764,2166.021889,2178.047614,2173.709828
724,1410,2174,11/5/16,29:26.3,2085.18,6,FALSE,2,,FALSE,FALSE,FALSE,5,FALSE,9/19/16,11:31.7,2090.951062,2100,2129.540365,2139.56,,2090.951062,2123.833031,2123.833031,FALSE,FALSE,2210,2165.353305,2169.04,2141.718319,2136,2176.687105,2176.12,2180.303438,2165.35,2091.000717,2176.805964,2181.848886,2181.802261,2176.787546,2184.399309,2185.005492
725,1410,2174,11/5/16,29:39.3,2191.95,6,FALSE,2,,FALSE,FALSE,TRUE,0,FALSE,9/19/16,11:31.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2174,2156.458609,2163.78,2126.432065,2121,2162.407,2164.25,2149.209046,2139,2091.065455,2158.805964,2163.848886,2175.480764,2165.617947,2178.047614,2173.206974
