,mit_user_id,target_price,created_on,,closed_price,round_id,is_influenced,mit_course_id,accuracy,is_revised,is_suggested,is_noop,confidence,gs_user_name,,CrowdMean,CrowdMedian,Market6MMean,Market6MMedian,median,mode_11,mode_21,mode_22,post_social,unimodal,pre,Market6MNormal_Market6M_Mean,Market6MNormal_Market6M_Mode,CrowdNormal_Crowd_Mean,CrowdNormal_Crowd_Mode,Market6MUniform_Market6M_Mean,Market6MUniform_Market6M_Mode,CrowdUniform_Crowd_Mean,CrowdUniform_Crowd_Mode,deGrootModel,conjugateCrowdMarket6MPredicted_Mean,conjugateCrowdMarket6MPredicted_Median,Market6MNormal_Market6MPredicted_Mode,Market6MNormal_Market6MPredicted_Mean,Market6MUniform_Market6MPredicted_Mode,Market6MUniform_Market6MPredicted_Mean
25,35,2145,6/8/16,18:19.2,,1,FALSE,1,0.189367971,FALSE,FALSE,FALSE,1,6/8/16,18:18.8,2127.766538,2119.15,2010.685197,2041.99,,2127.766538,2315,2315,FALSE,FALSE,2075,2052.113258,2057.14,2103.065716,2114.16,2059.378072,2059.74,2140.301304,2120,2125.074231,2045.805083,2061.503608,2062.559973,2056.577648,2064.756426,2064.737442
26,36,2065.45,6/8/16,47:18.4,,1,FALSE,1,0.726608417,FALSE,FALSE,FALSE,1,6/8/16,47:18.1,2125.458519,2118.3,2010.685197,2041.99,,2125.458519,2097.494783,2097.494783,FALSE,FALSE,2100,2057.885967,2063.36,2111.278509,2115,2065.45863,2063.59,2140.497083,2120.2,2126.738148,2058.305083,2074.003608,2067.795355,2062.740664,2069.440187,2069.24064
27,42,2170,6/8/16,52:47.6,2071.22,1,FALSE,1,0.153662418,FALSE,FALSE,FALSE,1,6/8/16,52:47.1,2127.049286,2119.15,2010.685197,2041.99,,2127.049286,2104.4952,2104.4952,FALSE,FALSE,2048.04,2043.785413,2051.12,2094.288191,2100,2053.130989,2055.01,2125.458519,2118.3,2122.693571,2032.325083,2048.023608,2056.672675,2047.627844,2061.065582,2059.181034
28,43,2160,6/8/16,54:10.3,2071.22,1,FALSE,1,0.16619708,FALSE,FALSE,FALSE,1,6/8/16,53:51.5,2128.185517,2120,2010.685197,2041.99,,2128.185517,2106.63,2106.63,FALSE,FALSE,2072,2051.309934,2057.14,2103.351663,2114.16,2058.671071,2058.69,2138.745385,2120.2,2125.151034,2044.305083,2060.003608,2061.065582,2055.716475,2064.756426,2063.967284
29,45,2250,6/8/16,21:33.1,2096.07,1,FALSE,1,0.095837528,FALSE,FALSE,FALSE,1,6/8/16,21:32.6,2132.246,2120.1,2010.685197,2041.99,,2132.246,2279,2279,FALSE,FALSE,2121,2061.750622,2064.11,2118.472075,2120,2071.060833,2066.66,2144.322308,2120.37,2127.946,2068.805083,2084.503608,2070.031926,2066.832911,2070.372928,2074.19191
30,44,2129.34,6/8/16,22:30.5,2096.07,1,FALSE,1,0.221626237,FALSE,FALSE,FALSE,1,6/8/16,21:15.0,2132.152258,2120.2,2010.685197,2041.99,,2132.152258,2279,2279,FALSE,FALSE,2077.9,2052.864612,2058.69,2107.554788,2115,2060.080732,2059.74,2143.477857,2120.37,2130.492903,2047.255083,2062.953608,2063.201859,2057.382465,2064.756426,2064.737442
31,47,2225,6/8/16,14:49.3,2071.22,1,FALSE,1,0.108609734,FALSE,FALSE,FALSE,1,6/8/16,14:49.0,2135.05375,2120.285,2010.685197,2041.99,,2135.05375,2103.912308,2103.912308,FALSE,FALSE,2057.56,2047.031556,2052.23,2101.687634,2114.16,2054.801236,2056.5,2142.990345,2120.37,2129.82125,2037.085083,2052.783608,2057.645534,2051.120838,2061.065582,2059.181034
32,48,2130,6/8/16,37:40.0,2071.5,1,FALSE,1,0.220046441,FALSE,FALSE,FALSE,1,6/8/16,37:39.8,2134.900606,2120.37,2010.685197,2041.99,,2134.900606,2270,2270,FALSE,FALSE,2114.3,2060.595858,2063.95,2120.454947,2120,2067.685147,2064.11,2150.231724,2123,2134.424848,2065.455083,2081.153608,2069.670865,2065.613508,2069.670865,2072.077659
33,49,2075,6/8/16,03:52.6,2077.99,1,FALSE,1,0.542008513,FALSE,FALSE,FALSE,1,6/8/16,03:52.2,2133.138824,2120.285,2010.685197,2041.99,,2133.138824,2103.811429,2103.811429,FALSE,FALSE,2060,2047.806031,2052.32,2104.042776,2114.16,2054.801236,2056.5,2145.216774,2123,2132.697647,2038.305083,2054.003608,2058.27739,2051.953637,2062.559973,2060.856203
34,50,2130.09,6/8/16,16:12.2,2075.32,1,FALSE,1,0.219832758,FALSE,FALSE,FALSE,1,6/8/16,16:11.8,2133.051714,2120.37,2010.685197,2041.99,,2133.051714,2104.717586,2104.717586,FALSE,FALSE,2080,2053.393866,2058.69,2109.016969,2115,2060.080732,2059.74,2143.0225,2120.37,2131.620571,2048.305083,2064.003608,2063.201859,2057.948972,2064.756426,2064.737442
35,52,2140,6/8/16,57:28.6,2077.99,1,FALSE,1,0.198597329,FALSE,FALSE,FALSE,1,6/8/16,57:27.5,2133.244722,2121.685,2010.685197,2041.99,,2133.244722,2105.893667,2105.893667,FALSE,FALSE,2050,2044.484291,2051.6,2099.744033,2110.75,2053.130989,2055.01,2133.051714,2120.37,2130.744722,2033.305083,2049.003608,2056.672675,2048.380087,2061.065582,2059.181034
36,53,2259,6/8/16,59:09.2,,1,FALSE,1,0.091945034,FALSE,FALSE,FALSE,1,6/8/16,59:09.0,2136.643514,2123,2010.685197,2041.99,,2136.643514,2105.893667,2105.893667,FALSE,FALSE,2080,2053.393866,2058.69,2110.351561,2118.3,2060.080732,2059.74,2142.553235,2123,2131.805676,2048.305083,2064.003608,2063.201859,2057.948972,2064.756426,2064.737442
37,54,2115,6/8/16,07:13.7,2119.12,1,FALSE,1,0.262586674,FALSE,FALSE,FALSE,1,6/8/16,07:13.5,2136.073947,2121.685,2010.685197,2041.99,,2136.073947,2106.187419,2106.187419,FALSE,FALSE,2043,2041.910811,2050.63,2098.573856,2110.75,2053.130989,2055.01,2136.643514,2123,2134.179211,2029.805083,2045.503608,2055.659699,2045.609911,2061.065582,2059.181034
38,54,2135,6/8/16,08:11.1,2113.46,1,FALSE,1,0.208772415,FALSE,FALSE,FALSE,1,6/8/16,07:13.5,2136.04641,2123,2010.685197,2041.99,,2136.04641,2107.087813,2107.087813,FALSE,FALSE,2115,2060.719662,2063.95,2121.096958,2120.2,2068.097761,2064.29,2148.737429,2125,2135.53359,2065.805083,2081.503608,2069.670865,2065.744385,2069.670865,2072.077659
39,56,2124,6/8/16,41:18.3,2119.12,1,FALSE,1,0.235293914,FALSE,FALSE,FALSE,1,6/8/16,41:18.0,2135.74525,2123.5,2010.685197,2041.99,,2135.74525,2268.428571,2268.428571,FALSE,FALSE,2130,2063.203631,2064.29,2125.725568,2120.37,2078.156222,2078.36,2148.355833,2125,2135.89525,2073.305083,2089.003608,2070.192397,2068.362902,2078.887946,2079.794684
40,55,2147,6/8/16,42:04.4,,1,FALSE,1,0.185912036,FALSE,FALSE,FALSE,1,6/8/16,36:21.8,2136.019756,2124,2010.685197,2041.99,,2136.019756,2108.759118,2108.759118,FALSE,FALSE,2050,2044.484291,2051.6,2102.298063,2115,2053.130989,2055.01,2135.74525,2123,2133.653902,2033.305083,2049.003608,2056.672675,2048.380087,2061.065582,2059.181034
41,56,2155,6/8/16,42:48.8,2096.07,1,FALSE,1,0.173263883,FALSE,FALSE,FALSE,1,6/8/16,41:18.0,2136.471667,2124.5,2010.685197,2041.99,,2136.471667,2268.428571,2268.428571,FALSE,FALSE,2124,2062.246828,2064.11,2124.587124,2123,2073.684074,2073.07,2147.679211,2129.34,2135.733571,2070.305083,2086.003608,2070.031926,2067.355959,2071.385904,2075.879583
42,57,2080,6/9/16,07:56.2,2071.22,1,FALSE,1,0.478377553,FALSE,FALSE,FALSE,1,6/9/16,07:56.0,2135.158372,2124,2010.685197,2041.99,,2135.158372,2109.244722,2109.244722,FALSE,FALSE,2128,2062.88978,2064.29,2126.483402,2124,2077.653043,2078.36,2147.866923,2129.34,2136.274651,2072.305083,2088.003608,2070.192397,2068.032841,2072.749912,2077.998954
43,58,2054.26,6/9/16,17:28.9,,1,FALSE,1,1.209145401,FALSE,FALSE,FALSE,1,6/9/16,17:28.6,2133.319773,2123.5,2010.685197,2041.99,,2133.319773,2107.758649,2107.758649,FALSE,FALSE,2100,2057.885967,2063.36,2117.766969,2120.2,2065.45863,2063.59,2146.17025,2125,2134.359318,2058.305083,2074.003608,2067.795355,2062.740664,2069.440187,2069.24064
44,59,2079.86,6/9/16,44:41.6,2083.25,1,FALSE,1,0.479955241,FALSE,FALSE,FALSE,1,6/9/16,29:03.4,2132.131778,2123,2010.685197,2041.99,,2132.131778,2107.024474,2107.024474,FALSE,FALSE,2109,2059.632994,2063.59,2118.696982,2120.2,2065.989722,2063.59,2143.928537,2125,2132.779333,2062.805083,2078.503608,2069.450217,2064.594495,2069.670865,2072.077659
45,60,2100,6/9/16,42:12.8,2071.5,1,FALSE,1,0.325516856,FALSE,FALSE,FALSE,1,6/9/16,42:12.4,2131.433261,2121.685,2010.685197,2041.99,,2131.433261,2268.428571,2268.428571,FALSE,FALSE,1900,1941.067626,1923.67,2020.376434,1975,2010.685197,2041.99,,,2127.085435,1958.305083,1974.003608,1927.503165,1942.423023,2048.007216,2016.610165
46,61,2016,6/9/16,00:55.3,2071.5,1,FALSE,1,0.951616067,FALSE,FALSE,FALSE,1,6/9/16,00:53.8,2128.977234,2120.37,2010.685197,2041.99,,2128.977234,2268.428571,2268.428571,FALSE,FALSE,2150,2066.096825,2066.13,2128.964118,2124,2088.635385,2090.54,2147.1555,2125,2131.828298,2083.305083,2099.003608,2071.385904,2071.394562,2096.258983,2093.664575
47,62,2070,6/9/16,05:11.8,,1,FALSE,1,0.625164161,FALSE,FALSE,FALSE,1,6/9/16,04:12.9,2127.748542,2120.285,2010.685197,2041.99,,2127.748542,2103.73,2103.73,FALSE,FALSE,2100,2057.885967,2063.36,2113.220251,2118.3,2065.45863,2063.59,2141.416977,2124,2128.373542,2058.305083,2074.003608,2067.795355,2062.740664,2069.440187,2069.24064
48,63,2080,6/9/16,11:40.5,2115.48,1,FALSE,1,0.478377553,FALSE,FALSE,FALSE,1,6/9/16,11:40.0,2126.774082,2120.2,2010.685197,2041.99,,2126.774082,2103.165,2103.165,FALSE,FALSE,2085,2054.606415,2059.74,2107.59041,2115,2060.753951,2060.99,2134.389783,2123,2126.876122,2050.805083,2066.503608,2064.756426,2059.245479,2065.80952,2066.151256
49,64,2165,6/9/16,41:36.1,,1,FALSE,1,0.159684145,FALSE,FALSE,FALSE,1,6/9/16,41:34.9,2127.5386,2120.285,2010.685197,2041.99,,2127.5386,2104.603023,2104.603023,FALSE,FALSE,2057,2046.850632,2052.23,2097.812748,2100,2054.801236,2056.5,2133.232553,2120.37,2125.3786,2036.805083,2052.503608,2057.645534,2050.926248,2061.065582,2059.181034
50,65,2214.48,6/9/16,09:14.5,2119.12,1,FALSE,1,0.115062405,FALSE,FALSE,FALSE,1,6/9/16,09:13.6,2129.243333,2120.37,2010.685197,2041.99,,2129.243333,2104.603023,2104.603023,FALSE,FALSE,2050,2044.484291,2051.6,2095.940624,2100,2053.130989,2055.01,2133.894375,2123,2126.018235,2033.305083,2049.003608,2056.672675,2048.380087,2061.065582,2059.181034
51,65,2198.59,6/9/16,11:32.2,,1,FALSE,1,0.126405882,FALSE,FALSE,FALSE,1,6/9/16,09:13.6,2130.576923,2121.685,2010.685197,2041.99,,2130.576923,2104.603023,2104.603023,FALSE,FALSE,2214.48,2073.339411,2078.36,2158.254817,2147,,,2205.616471,2170,2130.8825,2115.545083,2131.243608,2084.484389,2078.905604,,
52,67,2050,6/9/16,55:45.9,2095.86,1,FALSE,1,1.61827641,FALSE,FALSE,FALSE,1,6/9/16,55:45.5,2129.056604,2120.37,2010.685197,2041.99,,2129.056604,2103.362045,2103.362045,FALSE,FALSE,2050,2044.484291,2051.6,2096.796172,2100,2053.130989,2055.01,2136.8,2123,2129.056604,2033.305083,2049.003608,2056.672675,2048.380087,2061.065582,2059.181034
53,68,2200,6/9/16,41:18.8,2082.83,1,FALSE,1,0.125309675,FALSE,FALSE,FALSE,1,6/9/16,41:17.7,2130.37037,2121.685,2010.685197,2041.99,,2130.37037,2249.207,2249.207,FALSE,FALSE,2050,2044.484291,2051.6,2095.28156,2100,2053.130989,2055.01,2135.098039,2123,2127.592593,2033.305083,2049.003608,2056.672675,2048.380087,2061.065582,2059.181034
54,69,2004.51,6/9/16,08:13.6,,1,FALSE,1,0.619273556,FALSE,FALSE,FALSE,1,6/9/16,08:12.7,2128.082,2120.37,2010.685197,2041.99,,2128.082,2101.165333,2101.165333,FALSE,FALSE,2116,2060.895212,2063.95,2118.981574,2120.2,2068.514545,2064.46,2141.18,2124,2130.109091,2066.305083,2082.003608,2069.670865,2065.929906,2069.670865,2072.077659
55,70,2249,6/9/16,40:35.6,2082.83,1,FALSE,1,0.096290467,FALSE,FALSE,FALSE,1,6/9/16,40:35.2,2130.24125,2121.685,2010.685197,2041.99,,2130.24125,2101.165333,2101.165333,FALSE,FALSE,2038,2039.935248,2049.8,2088.775203,2092,2053.130989,2055.01,2128.082,2120.37,2126.473393,2027.305083,2043.003608,2055.619581,2043.483521,2061.065582,2059.181034
56,71,2073.83,6/9/16,51:10.7,2086.25,1,FALSE,1,0.559420648,FALSE,FALSE,FALSE,1,6/9/16,51:10.5,2129.251579,2120.37,2010.685197,2041.99,,2129.251579,2100.571087,2100.571087,FALSE,FALSE,2002.46,2022.018086,2041.99,2073.623599,2080,2043.0359,2050.63,2130.24125,2123,2127.999474,2009.535083,2025.233608,2047.906921,2024.29383,2055.84023,2046.739766
57,72,2085,6/9/16,18:39.0,,1,FALSE,1,0.428117252,FALSE,FALSE,FALSE,1,6/9/16,18:37.8,2128.488621,2120.285,2010.685197,2041.99,,2128.488621,2100.239787,2100.239787,FALSE,FALSE,2000,2020.501157,2041.91,2072.270862,2079.86,2041.885248,2050.63,2129.251579,2120.37,2127.023103,2008.305083,2024.003608,2046.60309,2022.681941,2055.659699,2043.329376
58,73,2081.43,6/9/16,02:34.0,2085.99,1,FALSE,1,0.462837347,FALSE,FALSE,FALSE,1,6/9/16,02:32.9,2127.691017,2120.2,2010.685197,2041.99,,2127.691017,2099.847917,2099.847917,FALSE,FALSE,2000,2020.501157,2041.91,2072.273509,2079.86,2041.885248,2050.63,2128.488621,2120.37,2126.310847,2008.305083,2024.003608,2046.60309,2022.681941,2055.659699,2043.329376
59,74,2200,6/9/16,40:24.0,2071.5,1,FALSE,1,0.125309675,FALSE,FALSE,FALSE,1,6/9/16,40:22.6,2128.896167,2120.285,2010.685197,2041.99,,2128.896167,2099.847917,2099.847917,FALSE,FALSE,1988.37,2012.827917,2037.05,2066.962137,2078,2033.984074,2049.58,2127.691017,2120.2,2125.369,2002.490083,2018.188608,2041.939388,2014.568388,2054.075043,2038.860157
60,75,2075,6/9/16,57:45.4,2071.5,1,FALSE,1,0.542008513,FALSE,FALSE,FALSE,1,6/9/16,57:44.8,2128.012623,2120.2,2010.685197,2041.99,,2128.012623,2099.340816,2099.340816,FALSE,FALSE,2075,2052.113258,2057.14,2102.447034,2100,2059.378072,2059.74,2134.202931,2123,2128.012623,2045.805083,2061.503608,2062.559973,2056.577648,2064.756426,2064.737442
61,76,2080,6/9/16,01:55.4,2113.46,1,FALSE,1,0.478377553,FALSE,FALSE,FALSE,1,6/9/16,01:55.2,2127.238226,2120.1,2010.685197,2041.99,,2127.238226,2098.954,2098.954,FALSE,FALSE,2005,2023.545183,2043.41,2074.389023,2080,2044.179697,2051.12,2128.012623,2120.2,2126.028548,2010.805083,2026.503608,2047.92698,2025.918978,2056.672675,2047.902154
62,76,2080,6/9/16,03:04.7,2113.46,1,FALSE,1,0.478377553,FALSE,FALSE,FALSE,1,6/9/16,01:55.2,2126.488413,2120,2010.685197,2041.99,,2126.488413,2098.582353,2098.582353,FALSE,FALSE,2080,2053.393866,2058.69,2102.889958,2100,2060.080732,2059.74,2134.478983,2120.37,2126.488413,2048.305083,2064.003608,2063.201859,2057.948972,2064.756426,2064.737442
63,76,2080,6/9/16,03:14.7,2070.66,1,TRUE,1,0.478377553,FALSE,FALSE,FALSE,1,6/9/16,01:55.2,0,0,0,0,0,0,0,0,TRUE,FALSE,2080,2053.393866,2058.69,2102.293061,2100,2060.080732,2059.74,2133.571,2120.2,2125.762031,2048.305083,2064.003608,2063.201859,2057.948972,2064.756426,2064.737442
64,54,2095,6/9/16,12:07.8,2113.46,1,FALSE,1,0.353778434,FALSE,FALSE,FALSE,1,6/8/16,07:13.5,2125.288769,2118.3,2010.685197,2041.99,,2125.288769,2098.164151,2098.164151,FALSE,FALSE,2135,2063.967251,2064.46,2121.810229,2120.2,2080.120976,2080.41,2139.631579,2123,2125.904154,2075.805083,2091.503608,2070.372928,2069.164991,2084.484389,2083.775349
