,mit_user_id,target_price,created_on,,closed_price,round_id,is_influenced,mit_course_id,accuracy,is_revised,is_suggested,is_noop,confidence,gs_user_name,,CrowdMean,CrowdMedian,Market6MMean,Market6MMedian,median,mode_11,mode_21,mode_22,post_social,unimodal,pre,Market6MNormal_Market6M_Mean,Market6MNormal_Market6M_Mode,CrowdNormal_Crowd_Mean,CrowdNormal_Crowd_Mode,Market6MUniform_Market6M_Mean,Market6MUniform_Market6M_Mode,CrowdUniform_Crowd_Mean,CrowdUniform_Crowd_Mode,deGrootModel,conjugateCrowdMarket6MPredicted_Mean,conjugateCrowdMarket6MPredicted_Median,Market6MNormal_Market6MPredicted_Mode,Market6MNormal_Market6MPredicted_Mean,Market6MUniform_Market6MPredicted_Mode,Market6MUniform_Market6MPredicted_Mean
34,1150,2192,9/15/16,25:24.8,2153.74,4,FALSE,2,0.562922112,FALSE,FALSE,TRUE,0,9/15/16,24:37.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2192,2153.598243,2169.18,2158.376143,2150,2171.55087,2173.02,2187.576,2171,2152.99,2159.162778,2154.221087,2189.374789,2167.095463,2195.729073,2189.707755
35,1151,1900,9/15/16,33:45.1,2153.74,4,FALSE,2,0.084879798,FALSE,FALSE,FALSE,8,9/15/16,33:45.0,2145.9625,2140.475,2101.467842,2091.7,,2145.9625,2088.009524,2088.009524,FALSE,FALSE,2200,2156.673341,2170.06,2163.171115,2164,2173.068636,2173.6,2190.856,2172,2154.295833,2163.162778,2158.221087,2190.78123,2171.409252,2196.538536,2192.711443
36,1151,1900,9/15/16,35:45.5,2153.74,4,FALSE,2,0.084879798,FALSE,FALSE,TRUE,0,9/15/16,33:45.0,0,0,0,0,0,0,0,0,TRUE,FALSE,1900,2015.28551,2001.76,2020.795648,2035,,,2145.9625,2141.95,2139.314865,2013.162778,2008.221087,2023.647359,2032.427644,,
37,1152,2097.9,9/15/16,28:32.7,2164.69,4,FALSE,2,0.385698424,FALSE,FALSE,FALSE,7,9/15/16,28:32.6,2138.225,2139,2101.467842,2091.7,,2138.225,2190.856,2190.856,FALSE,FALSE,2150,2131.42088,2147.26,2143.205855,2141.95,2150.133913,2164.25,2166.239063,2150,2139.596053,2138.162778,2133.221087,2127.268741,2139.834801,2155.094031,2157.815524
38,1152,2097.9,9/15/16,29:48.6,2153.74,4,FALSE,2,0.385698424,FALSE,FALSE,TRUE,0,9/15/16,28:32.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2097.9,2096.800763,2090.54,2123.952416,2134,2114.508926,2099.33,2151.459722,2139,2137.191026,2112.112778,2107.171087,2103.652658,2106.870821,2122.715511,2133.774566
39,1153,2080.95,9/15/16,58:04.9,2164.69,4,FALSE,2,0.29588405,FALSE,FALSE,FALSE,4,9/15/16,58:04.8,2135.785,2136.5,2101.467842,2091.7,,2135.785,2044,2044,FALSE,FALSE,2155,2134.544455,2152.43,2142.261475,2139,2153.488,2166.58,2165.680303,2150,2137.63625,2140.662778,2135.721087,2134.36166,2143.300387,2164.463565,2160.590535
40,1153,2080.95,9/15/16,00:37.3,2153.74,4,FALSE,2,0.29588405,FALSE,FALSE,TRUE,0,9/15/16,58:04.8,0,0,0,0,0,0,0,0,TRUE,FALSE,2080.95,2086.673381,2082.42,2115.378496,2125,2110.203438,2098.86,2148.194737,2139,2134.447561,2103.637778,2098.696087,2095.71992,2098.231435,2119.932982,2130.625067
41,1154,2250,9/15/16,32:11.9,2164.69,4,FALSE,2,0.223741949,FALSE,FALSE,FALSE,7,9/15/16,32:11.7,2137.19881,2136.5,2101.467842,2091.7,,2137.19881,2228.528125,2228.528125,FALSE,FALSE,2157.5,2136.065701,2157.03,2140.159134,2139,2159.028983,2169.04,2160.838571,2141.95,2134.996429,2141.912778,2136.971087,2137.113834,2145.028333,2172.659378,2161.280559
42,1154,2250,9/15/16,32:44.8,2153.74,4,FALSE,2,0.223741949,FALSE,FALSE,TRUE,0,9/15/16,32:11.7,0,0,0,0,0,0,0,0,TRUE,FALSE,2250,2169.02237,2175.03,2181.590148,2173.45,,,2228.528125,2192,2139.822093,2188.162778,2183.221087,2198.724086,2189.915869,2203.914768,2203.82813
43,1155,2178.94,9/15/16,35:22.5,2177.18,4,FALSE,2,0.85465873,FALSE,FALSE,FALSE,8,9/15/16,35:22.1,2140.711136,2139,2101.467842,2091.7,,2140.711136,2075.245833,2075.245833,FALSE,FALSE,2148,2130.143933,2139.16,2141.065477,2139,2146.911507,2163.78,2165.658108,2150,2140.007955,2137.162778,2132.221087,2124.567158,2138.4487,2152.179964,2155.725264
44,1155,2178.94,9/15/16,35:29.1,2153.74,4,FALSE,2,0.85465873,FALSE,FALSE,TRUE,0,9/15/16,35:22.1,0,0,0,0,0,0,0,0,TRUE,FALSE,2178.94,2147.7733,2166.58,2153.764551,2150,2168.0368,2170.86,2183.004375,2171,2141.560667,2152.632778,2147.691087,2177.890532,2159.297337,2192.207909,2178.094431
45,1156,2197,9/15/16,50:57.1,2160.77,4,FALSE,2,0.497859454,FALSE,FALSE,FALSE,5,9/15/16,50:56.5,2142.76587,2140.475,2101.467842,2091.7,,2142.76587,2046.309375,2046.309375,FALSE,FALSE,2155,2134.544455,2152.43,2145.767086,2141.95,2153.488,2166.58,2166.339231,2150,2141.852826,2140.662778,2135.721087,2134.36166,2143.300387,2164.463565,2160.590535
46,1158,2147.26,9/16/16,57:00.5,2164.69,4,FALSE,2,3.32367284,FALSE,FALSE,FALSE,0,9/16/16,57:00.3,2142.861489,2141.95,2101.467842,2091.7,,2142.861489,2192.694839,2192.694839,FALSE,FALSE,2100,2098.127486,2091.48,2126.975836,2134,2116.365169,2100.8,2161.124524,2150,2141.855957,2113.162778,2108.221087,2105.342412,2108.013995,2122.715511,2133.774566
47,1158,2147.26,9/16/16,57:20.3,2153.74,4,FALSE,2,3.32367284,FALSE,FALSE,TRUE,0,9/16/16,57:00.3,0,0,0,0,0,0,0,0,TRUE,FALSE,2147.26,2129.667827,2137.16,2144.432681,2141.95,2146.143784,2163.78,2166.621707,2150,2142.953125,2136.792778,2131.851087,2124.567158,2137.936296,2152.179964,2155.725264
48,1159,2082.84,9/16/16,07:44.3,2164.69,4,FALSE,2,0.303771509,FALSE,FALSE,FALSE,8,9/16/16,07:44.0,2141.726327,2141.95,2101.467842,2091.7,,2141.726327,2048.458235,2048.458235,FALSE,FALSE,2154,2133.928112,2152.43,2146.879686,2147.26,2152.631515,2166.58,2166.160714,2150,2143.178571,2140.162778,2135.221087,2130.162571,2142.607905,2162.439908,2159.887288
49,1159,2082.84,9/16/16,08:43.9,2153.74,4,FALSE,2,0.303771509,FALSE,FALSE,TRUE,0,9/16/16,07:44.0,0,0,0,0,0,0,0,0,TRUE,FALSE,2082.84,2087.748725,2082.78,2120.016565,2127,2110.203438,2097.9,2152.012553,2147.26,2140.5486,2104.582778,2099.641087,2096.003233,2099.146586,2121.764392,2132.241725
50,25,2167.5,9/16/16,17:46.5,2153.74,4,FALSE,2,1.565218023,FALSE,FALSE,FALSE,8,6/8/16,01:41.6,2141.077059,2141.95,2101.467842,2091.7,,2141.077059,2190.554545,2190.554545,FALSE,FALSE,2166.5,2141.288265,2163.78,2148.858714,2147.26,2163.114545,2170.06,2166.915,2150,2141.057451,2146.412778,2141.471087,2152.179964,2151.173387,2184.57872,2167.743427
51,25,2167.5,9/16/16,18:06.2,2153.74,4,FALSE,2,1.565218023,FALSE,FALSE,TRUE,0,6/8/16,01:41.6,0,0,0,0,0,0,0,0,TRUE,FALSE,2167.5,2141.8422,2163.78,2149.781129,2150,2164.109074,2170.84,2166.928605,2150,2141.585192,2146.912778,2141.971087,2152.979309,2151.845339,2184.57872,2168.495962
52,1157,2100,9/16/16,33:17.1,2156.42,4,FALSE,2,0.400770376,FALSE,FALSE,FALSE,2,9/16/16,53:57.8,2140.800566,2141.95,2101.467842,2091.7,,2140.800566,2189.876471,2189.876471,FALSE,FALSE,2167.39,2141.781537,2163.78,2150.274589,2150,2164.109074,2170.84,2166.941591,2150,2142.072075,2146.857778,2141.916087,2152.979309,2151.771557,2184.57872,2168.495962
