,mit_user_id,target_price,created_on,,closed_price,round_id,is_influenced,mit_course_id,accuracy,is_revised,is_suggested,is_noop,confidence,gs_user_name,,CrowdMean,CrowdMedian,Market6MMean,Market6MMedian,median,mode_11,mode_21,mode_22,post_social,unimodal,pre,Market6MNormal_Market6M_Mean,Market6MNormal_Market6M_Mode,CrowdNormal_Crowd_Mean,CrowdNormal_Crowd_Mode,Market6MUniform_Market6M_Mean,Market6MUniform_Market6M_Mode,CrowdUniform_Crowd_Mean,CrowdUniform_Crowd_Mode,deGrootModel,conjugateCrowdMarket6MPredicted_Mean,conjugateCrowdMarket6MPredicted_Median,Market6MNormal_Market6MPredicted_Mode,Market6MNormal_Market6MPredicted_Mean,Market6MUniform_Market6MPredicted_Mode,Market6MUniform_Market6MPredicted_Mean
10,14,1325,7/19/16,26:21.6,1321.89,3,FALSE,1,1.22559633,FALSE,FALSE,FALSE,1,6/8/16,31:10.1,1333.912727,1334,1234.640741,1245.3,,1333.912727,1315.8,1315.8,FALSE,FALSE,1347,1282.515955,1275,1342.114707,1342,1317.788889,1320.6,1346.148571,1342,1335.912727,1311.867011,1317.378347,1306.163559,1311.373101,1311.540846,1320.681722
11,741,1370,7/19/16,40:44.4,1317.57,3,FALSE,1,0.391759531,FALSE,FALSE,FALSE,1,6/16/16,24:54.4,1336.92,1337,1234.640741,1245.3,,1336.92,1318.833333,1318.833333,FALSE,FALSE,1370,1291.00568,1279.5,1352.490828,1360.54,1339.526667,1335.3,1365.27,1360.54,1336.92,1323.367011,1328.878347,1313.298805,1319.251452,1321.674963,1337.730728
12,708,1375,7/19/16,51:34.1,1313.72,3,FALSE,1,0.341662404,FALSE,FALSE,FALSE,1,6/15/16,30:54.6,1339.849231,1340,1234.640741,1245.3,,1339.849231,1324.375,1324.375,FALSE,FALSE,1325,1274.841069,1269.1,1330.941326,1329,1291,1276.7,1344.304,1340,1336.003077,1300.867011,1306.378347,1302.440823,1304.309212,1300.476045,1308.998368
13,28,1423,7/20/16,08:17.7,1332.71,3,FALSE,1,0.153375431,FALSE,FALSE,FALSE,1,6/8/16,43:34.2,1345.788571,1341,1234.640741,1245.3,,1345.788571,1379.708,1379.708,FALSE,FALSE,1339.5,1279.844261,1273.5,1339.989524,1340,1304.423077,1294.1,1347.094545,1342,1339.824286,1308.117011,1313.628347,1305.336285,1308.924732,1306.163559,1315.95068
14,28,1373,7/20/16,09:03.0,1356.98,3,FALSE,1,0.360080863,FALSE,FALSE,FALSE,1,6/8/16,43:34.2,1347.602667,1342,1234.640741,1245.3,,1347.602667,1326.944444,1326.944444,FALSE,FALSE,1423,1310.915433,1322.4,1393.134077,1375,1360.58,1358.7,1423,1423,1350.936,1349.867011,1355.378347,1336.152272,1339.56657,1380.825113,1385.195882
15,446,1325,7/20/16,17:09.7,1321.89,3,FALSE,1,1.22559633,FALSE,FALSE,FALSE,1,6/13/16,38:48.9,1346.19,1341,1234.640741,1245.3,,1346.19,1378.59,1378.59,FALSE,FALSE,1380,1294.791965,1288.3,1361.452888,1370,1339.526667,1335.3,1378.59,1370,1349.6275,1328.367011,1333.878347,1316.090857,1322.871521,1336.152272,1345.394183
16,690,1366,7/20/16,08:39.4,1319.94,3,FALSE,1,0.443820598,FALSE,FALSE,FALSE,1,6/15/16,59:30.8,1347.355294,1342,1234.640741,1245.3,,1347.355294,1376.791429,1376.791429,FALSE,FALSE,1360,1287.26715,1276.7,1350.587894,1347.5,1325.427273,1324.7,1363.504,1360.54,1347.002353,1318.367011,1323.878347,1310.610162,1315.751534,1318.469273,1331.137739
17,690,1370,7/20/16,09:05.6,1318.66,3,FALSE,1,0.391759531,FALSE,FALSE,FALSE,1,6/15/16,59:30.8,1348.613333,1344.75,1234.640741,1245.3,,1348.613333,1326.75,1326.75,FALSE,FALSE,1366,1289.503126,1278.1,1354.903278,1360.54,1332.544444,1327.4,1366.704,1370,1348.391111,1321.367011,1326.878347,1312.368121,1317.837124,1320.227232,1334.371135
18,133,1310,7/20/16,52:21.3,1331.96,3,FALSE,1,0.515791506,FALSE,FALSE,FALSE,1,6/10/16,52:04.5,1346.581053,1342,1234.640741,1245.3,,1346.581053,1325.227273,1325.227273,FALSE,FALSE,1343.23,1281.166131,1274.6,1345.275202,1342,1309.152941,1296.4,1354.69,1347.5,1348.33,1309.982011,1315.493347,1305.646513,1310.136039,1309.26584,1317.477969
19,379,1300,7/20/16,38:16.6,1337.28,3,FALSE,1,0.372116992,FALSE,FALSE,FALSE,1,6/13/16,58:06.1,1344.252,1341,1234.640741,1245.3,,1344.252,1323.125,1323.125,FALSE,FALSE,1320,1273.166499,1268.3,1331.82397,1329,1288.491803,1275.9,1346.581053,1342,1345.252,1298.367011,1303.878347,1299.441951,1302.739602,1299.441951,1307.436364
20,331,1350,7/20/16,27:19.7,1329.58,3,FALSE,1,0.947446809,FALSE,FALSE,FALSE,1,6/13/16,41:25.6,1344.525714,1342,1234.640741,1245.3,,1344.525714,1370.504,1370.504,FALSE,FALSE,1450,1320.154795,1327.4,1408.286226,1423,,,1423,1423,1349.287619,1363.367011,1368.878347,1362.831886,1350.368197,1404.712674,1398.714932
21,660,1370,7/20/16,14:49.0,1312.45,3,FALSE,1,0.391759531,FALSE,FALSE,FALSE,1,6/14/16,29:02.5,1345.683636,1344.75,1234.640741,1245.3,,1345.683636,1370.458182,1370.458182,FALSE,FALSE,1350,1283.599584,1275,1346.753397,1347.5,1320.908,1322.4,1354.414118,1350,1344.774545,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
22,660,1310,7/20/16,15:29.6,1331.92,3,FALSE,1,0.515791506,FALSE,FALSE,FALSE,1,6/14/16,29:02.5,1344.132174,1342,1234.640741,1245.3,,1344.132174,1320,1320,FALSE,FALSE,1370,1291.00568,1279.5,1357.58586,1366,1339.526667,1335.3,1365.926154,1370,1346.74087,1323.367011,1328.878347,1313.298805,1319.251452,1321.674963,1337.730728
23,129,1350,7/20/16,26:29.3,1317.1,3,FALSE,1,0.947446809,FALSE,FALSE,FALSE,1,6/10/16,59:06.7,1344.376667,1344.75,1234.640741,1245.3,,1344.376667,1320,1320,FALSE,FALSE,1400,1302.394719,1298.1,1370.851619,1370,1350.333333,1356.6,1378.714286,1370,1346.46,1338.367011,1343.878347,1320.227232,1330.448971,1367.485307,1365.942439
24,469,1350,7/20/16,54:27.0,1331.92,3,FALSE,1,0.947446809,FALSE,FALSE,FALSE,1,6/14/16,32:17.2,1344.6016,1347.5,1234.640741,1245.3,,1344.6016,1320,1320,FALSE,FALSE,1349,1283.237463,1275,1346.749862,1347.5,1319.315385,1322.4,1355.002105,1350,1344.5616,1312.867011,1318.378347,1308.231746,1312.034971,1313.298805,1322.870214
25,741,1370,7/21/16,42:00.4,1329.79,3,FALSE,1,0.391759531,FALSE,FALSE,FALSE,1,6/16/16,24:54.4,1345.578462,1348.75,1234.640741,1245.3,,1345.578462,1320,1320,FALSE,FALSE,1370,1291.00568,1279.5,1356.77024,1360.54,1339.526667,1335.3,1365.502857,1366,1345.578462,1323.367011,1328.878347,1313.298805,1319.251452,1321.674963,1337.730728
26,210,1347.68,7/21/16,58:09.7,1316.15,3,FALSE,1,1.134040747,FALSE,FALSE,FALSE,1,6/12/16,07:34.6,1345.656296,1347.68,1234.640741,1245.3,,1345.656296,1320,1320,FALSE,FALSE,1360.54,1287.467404,1276.7,1353.639373,1350,1325.427273,1324.7,1362.414118,1366,1346.132593,1318.637011,1324.148347,1310.610162,1315.937496,1318.469273,1331.137739
27,215,1322,7/21/16,29:00.8,1340.39,3,FALSE,1,0.961079137,FALSE,FALSE,FALSE,1,6/12/16,49:59.8,1344.811429,1347.59,1234.640741,1245.3,,1344.811429,1320.153846,1320.153846,FALSE,FALSE,1350,1283.599584,1275,1348.623416,1350,1320.908,1322.4,1355.123636,1350,1345.811429,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
28,472,1332,7/21/16,23:01.9,1318.71,3,FALSE,1,3.425384615,FALSE,FALSE,FALSE,1,6/14/16,06:52.4,1344.369655,1347.5,1234.640741,1245.3,,1344.369655,1366.181333,1366.181333,FALSE,FALSE,1372,1291.759944,1286.9,1357.844764,1366,1339.526667,1335.3,1366.181333,1370,1345.748966,1324.367011,1329.878347,1315.884039,1319.96586,1321.674963,1338.447164
29,472,1339,7/21/16,25:13.3,1337.65,3,FALSE,1,4.309354839,FALSE,FALSE,FALSE,1,6/14/16,06:52.4,1344.190667,1344.75,1234.640741,1245.3,,1344.190667,1366.181333,1366.181333,FALSE,FALSE,1332,1277.229098,1272.5,1337.632927,1334,1297.904255,1288.1,1349.489231,1350,1343.957333,1304.367011,1309.878347,1302.957869,1306.521832,1302.544232,1311.002083
30,484,1355,7/21/16,52:15.1,1335.88,3,FALSE,1,0.699424084,FALSE,FALSE,FALSE,1,6/14/16,21:42.4,1344.539355,1347.5,1234.640741,1245.3,,1344.539355,1365.4825,1365.4825,FALSE,FALSE,1320,1273.166499,1268.3,1331.256524,1329,1288.491803,1275.9,1344.190667,1342,1343.410323,1298.367011,1303.878347,1299.441951,1302.739602,1299.441951,1307.436364
31,868,1370,7/21/16,26:04.1,1335.88,3,FALSE,1,0.391759531,FALSE,FALSE,FALSE,1,6/18/16,20:22.8,1345.335,1347.59,1234.640741,1245.3,,1345.335,1365.748235,1365.748235,FALSE,FALSE,1351.12,1284.006216,1275,1347.984281,1350,1320.908,1322.4,1353.5488,1350,1344.745,1313.927011,1319.438347,1308.231746,1312.741012,1315.884039,1323.981681
32,153,1350,7/21/16,19:20.1,1318.8,3,FALSE,1,0.947446809,FALSE,FALSE,FALSE,1,6/11/16,54:01.3,1345.476364,1347.68,1234.640741,1245.3,,1345.476364,1322.2,1322.2,FALSE,FALSE,1348,1282.876249,1275,1347.204341,1347.68,1319.315385,1322.4,1352.98963,1350,1345.415758,1312.367011,1317.878347,1306.163559,1311.703534,1312.368121,1321.758737
33,267,1300,7/21/16,42:41.2,1321.59,3,FALSE,1,0.372116992,FALSE,FALSE,FALSE,1,6/12/16,31:10.4,1344.138824,1347.59,1234.640741,1245.3,,1344.138824,1364.873333,1364.873333,FALSE,FALSE,1350,1283.599584,1275,1348.359858,1350,1320.908,1322.4,1354.026667,1350,1345.609412,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
34,813,1275,7/21/16,51:08.9,1335.88,3,FALSE,1,0.219359606,FALSE,FALSE,FALSE,1,6/17/16,24:35.7,1342.163429,1347.5,1234.640741,1245.3,,1342.163429,1361.367619,1361.367619,FALSE,FALSE,1355,1285.42325,1275.9,1350.236719,1350,1320.908,1322.4,1357.655,1350,1344.449143,1315.867011,1321.378347,1310.506752,1314.0456,1316.090857,1326.882362
35,421,1342,7/21/16,00:59.3,1335.88,3,FALSE,1,2.19,FALSE,FALSE,FALSE,1,6/13/16,03:04.0,1342.158889,1344.75,1234.640741,1245.3,,1342.158889,1360.487273,1360.487273,FALSE,FALSE,1348.34,1282.99896,1275,1346.54346,1350,1319.315385,1322.4,1352.882857,1350,1342.335,1312.537011,1318.048347,1306.163559,1311.816109,1312.368121,1321.758737
36,331,1314,7/21/16,54:34.2,1327.49,3,FALSE,1,0.61,FALSE,FALSE,FALSE,1,6/13/16,41:25.6,1341.397838,1342,1234.640741,1245.3,,1341.397838,1313.4,1313.4,FALSE,FALSE,1350,1283.599584,1275,1347.209275,1350,1320.908,1322.4,1352.507586,1350,1342.370811,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
37,133,1350,7/21/16,55:40.7,1330.78,3,FALSE,1,0.947446809,FALSE,FALSE,FALSE,1,6/10/16,52:04.5,1341.624211,1344.75,1234.640741,1245.3,,1341.624211,1360.031304,1360.031304,FALSE,FALSE,1310,1269.892042,1266.1,1325.411316,1325,1282.004167,1272.6,1343.242222,1342,1340.571579,1293.367011,1298.878347,1298.821495,1299.60389,1299.028314,1306.298276
38,489,1330,7/21/16,50:07.9,1319.32,3,FALSE,1,2.264237288,FALSE,FALSE,FALSE,1,6/14/16,17:35.0,1341.326154,1342,1234.640741,1245.3,,1341.326154,1360.031304,1360.031304,FALSE,FALSE,1360,1287.26715,1276.7,1351.192505,1350,1325.427273,1324.7,1357.8688,1350,1342.095385,1318.367011,1323.878347,1310.610162,1315.751534,1318.469273,1331.137739
39,133,1326,7/21/16,28:25.7,1320.46,3,FALSE,1,1.349393939,FALSE,FALSE,FALSE,1,6/10/16,52:04.5,1340.943,1342,1234.640741,1245.3,,1340.943,1315.117647,1315.117647,FALSE,FALSE,1350,1283.599584,1275,1346.429721,1350,1320.908,1322.4,1351.700645,1350,1341.543,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
40,1009,1365.34,7/21/16,37:03.5,1335.88,3,FALSE,1,0.45377038,FALSE,FALSE,FALSE,1,6/28/16,46:03.7,1341.538049,1342,1234.640741,1245.3,,1341.538049,1360.2525,1360.2525,FALSE,FALSE,1350,1283.599584,1275,1345.983311,1347.68,1320.908,1322.4,1351.829677,1350,1341.163902,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
41,469,1360,7/21/16,31:49.5,1319.75,3,FALSE,1,0.554315353,FALSE,FALSE,FALSE,1,6/14/16,32:17.2,1341.977619,1344.75,1234.640741,1245.3,,1341.977619,1315.117647,1315.117647,FALSE,FALSE,1350,1283.599584,1275,1346.578345,1350,1320.908,1322.4,1352.251875,1350,1341.739524,1313.367011,1318.878347,1308.231746,1312.367427,1313.298805,1322.870214
42,660,1365,7/21/16,34:40.7,1318.62,3,FALSE,1,0.459072165,FALSE,FALSE,FALSE,1,6/14/16,29:02.5,1342.513023,1347.5,1234.640741,1245.3,,1342.513023,1360.425385,1360.425385,FALSE,FALSE,1310,1269.892042,1266.1,1325.924533,1325,1282.004167,1272.6,1343.61122,1347.5,1341.233953,1293.367011,1298.878347,1298.821495,1299.60389,1299.028314,1306.298276
43,630,1360,7/21/16,05:45.7,1327.49,3,FALSE,1,0.554315353,FALSE,FALSE,FALSE,1,6/14/16,37:50.5,1342.910455,1347.59,1234.640741,1245.3,,1342.910455,1315.117647,1315.117647,FALSE,FALSE,1366,1289.503126,1278.1,1354.331159,1355,1332.544444,1327.4,1360.425385,1360,1343.046818,1321.367011,1326.878347,1312.368121,1317.837124,1320.227232,1334.371135
44,798,1327,7/21/16,39:20.2,1330.74,3,FALSE,1,1.501011236,FALSE,FALSE,FALSE,1,6/17/16,17:20.1,1342.556889,1347.5,1234.640741,1245.3,,1342.556889,1315.777778,1315.777778,FALSE,FALSE,1335,1278.268201,1272.6,1340.49099,1342,1300.243182,1292.1,1349.052821,1350,1342.734667,1305.867011,1311.378347,1302.957869,1307.478268,1304.715828,1312.939026
45,798,1330,7/21/16,39:52.7,1330.74,3,TRUE,1,2.264237288,FALSE,FALSE,FALSE,1,6/17/16,17:20.1,0,0,0,0,0,0,0,0,TRUE,FALSE,1327,1275.518139,1270,1335.706364,1334,1293.626415,1278.1,1344.092273,1347.68,1342.218696,1301.867011,1307.378347,1302.440823,1304.939133,1302.440823,1309.511814
46,324,1330,7/21/16,39:57.1,1330.74,3,FALSE,1,2.264237288,FALSE,FALSE,FALSE,1,6/13/16,13:33.5,1342.022553,1342,1234.640741,1245.3,,1342.022553,1361.233077,1361.233077,FALSE,FALSE,1365,1289.128878,1278.1,1353.69742,1355,1332.544444,1327.4,1360.40963,1360,1342.767234,1320.867011,1326.378347,1312.368121,1317.486551,1320.227232,1334.371135
47,798,1328,7/21/16,40:02.6,1350.77,3,FALSE,1,1.691012658,TRUE,FALSE,FALSE,1,6/17/16,17:20.1,0,0,0,0,0,0,0,0,TRUE,FALSE,1330,1276.541576,1272.5,1336.787267,1334,1296.438776,1286.9,1347.620476,1347.68,1341.772083,1303.367011,1308.878347,1302.544232,1305.887218,1302.544232,1310.520062
48,324,1335,7/21/16,40:20.5,1317.1,3,TRUE,1,14.84333333,FALSE,FALSE,FALSE,1,6/13/16,13:33.5,0,0,0,0,0,0,0,0,TRUE,FALSE,1330,1276.541576,1272.5,1336.469735,1332,1296.438776,1286.9,1347.164186,1347.68,1341.49102,1303.367011,1308.878347,1302.544232,1305.887218,1302.544232,1310.520062
49,741,1370,7/21/16,33:39.2,1315.76,3,FALSE,1,0.391759531,FALSE,FALSE,FALSE,1,6/16/16,24:54.4,1342.1612,1342,1234.640741,1245.3,,1342.1612,1321.923077,1321.923077,FALSE,FALSE,1370,1291.00568,1279.5,1355.044938,1360,1339.526667,1335.3,1363.828696,1365,1342.1612,1323.367011,1328.878347,1313.298805,1319.251452,1321.674963,1337.730728
50,773,1335,7/22/16,51:22.7,1313.54,3,FALSE,1,14.84333333,FALSE,FALSE,FALSE,1,6/16/16,13:43.4,1342.020784,1342,1234.640741,1245.3,,1342.020784,1364.085833,1364.085833,FALSE,FALSE,1300,1266.707006,1262.6,1321.08747,1325,1273.552273,1266.1,1342.1612,1342,1341.33451,1288.367011,1293.878347,1294.78853,1296.430137,1298.821495,1305.070774
51,431,1360,7/22/16,21:26.0,1339.81,3,FALSE,1,0.554315353,FALSE,FALSE,FALSE,1,6/13/16,09:16.1,1342.366538,1342,1234.640741,1245.3,,1342.366538,1322.407407,1322.407407,FALSE,FALSE,1362,1288.009849,1277.1,1352.05922,1350,1327.014286,1326.9,1360.752143,1360.54,1342.405,1319.367011,1324.878347,1311.540846,1316.441994,1319.399957,1331.779057
52,192,1375.34,7/22/16,02:20.0,1316.64,3,FALSE,1,0.338717039,FALSE,FALSE,FALSE,1,6/12/16,43:31.5,1342.988679,1342,1234.640741,1245.3,,1342.988679,1364.361538,1364.361538,FALSE,FALSE,1347,1282.515955,1275,1345.478706,1347.68,1317.788889,1320.6,1349.865,1350,1342.453962,1311.867011,1317.378347,1306.163559,1311.373101,1311.540846,1320.681722
53,193,1375,7/22/16,37:09.1,1315.28,3,FALSE,1,0.341662404,FALSE,FALSE,FALSE,1,6/12/16,56:23.7,1343.581481,1344.75,1234.640741,1245.3,,1343.581481,1322.407407,1322.407407,FALSE,FALSE,1329,1276.199385,1270,1336.650076,1334,1294.319231,1279.5,1347.9875,1347.68,1342.72963,1302.867011,1308.378347,1302.544232,1305.570713,1302.544232,1310.520062
54,389,1312,7/22/16,12:01.3,1316.06,3,FALSE,1,0.558953975,FALSE,FALSE,FALSE,1,6/13/16,44:33.7,1343.007273,1342,1234.640741,1245.3,,1343.007273,1322.035714,1322.035714,FALSE,FALSE,1370,1291.00568,1279.5,1356.739697,1360,1339.526667,1335.3,1364.755556,1365.34,1344.061818,1323.367011,1328.878347,1313.298805,1319.251452,1321.674963,1337.730728
55,238,1301,7/22/16,29:43.3,1321.89,3,FALSE,1,0.38277937,FALSE,FALSE,FALSE,1,6/12/16,01:48.7,1342.257143,1342,1234.640741,1245.3,,1342.257143,1321.310345,1321.310345,FALSE,FALSE,1365.5,1289.315928,1278.1,1354.694764,1360,1332.544444,1327.4,1362.413333,1360.54,1343.408929,1321.117011,1326.628347,1312.368121,1317.661688,1320.227232,1334.371135
56,661,1368,7/22/16,04:43.7,1350.77,3,FALSE,1,0.416168224,FALSE,FALSE,FALSE,1,6/14/16,38:44.2,1342.708772,1342,1234.640741,1245.3,,1342.708772,1321.310345,1321.310345,FALSE,FALSE,1358,1286.527308,1276.6,1351.078828,1350,1325.427273,1324.7,1358.497143,1360,1342.533333,1317.367011,1322.878347,1310.506752,1315.065733,1318.055635,1328.665126
57,502,1385.27,7/22/16,23:56.6,1319.85,3,FALSE,1,0.270589427,FALSE,FALSE,FALSE,1,6/14/16,53:24.8,1343.442586,1344.75,1234.640741,1245.3,,1343.442586,1365.574828,1365.574828,FALSE,FALSE,1400,1302.394719,1298.1,1367.773936,1370,1350.333333,1356.6,1387.085,1375,1343.696552,1338.367011,1343.878347,1320.227232,1330.448971,1367.485307,1365.942439
58,978,1315,7/22/16,23:49.7,1321.89,3,FALSE,1,0.639186603,FALSE,FALSE,FALSE,1,6/23/16,15:39.1,1342.960508,1342,1234.640741,1245.3,,1342.960508,1321.1,1321.1,FALSE,FALSE,1356,1285.790483,1276.6,1350.928391,1350,1320.908,1322.4,1357.26675,1360,1343.655424,1316.367011,1321.878347,1310.506752,1314.384516,1316.918132,1327.477876
59,133,1295,7/22/16,29:56.5,1316.41,3,FALSE,1,0.326625917,FALSE,FALSE,FALSE,1,6/10/16,52:04.5,1342.161167,1342,1234.640741,1245.3,,1342.161167,1365.574828,1365.574828,FALSE,FALSE,1326,1275.179083,1270,1334.327885,1330,1292.940741,1278.1,1344.132241,1347.5,1342.677833,1301.367011,1306.878347,1302.440823,1304.623984,1302.440823,1309.511814
60,87,1299.99,7/22/16,13:27.6,1327.18,3,FALSE,1,0.372013367,FALSE,FALSE,FALSE,1,6/9/16,47:26.1,1341.469836,1342,1234.640741,1245.3,,1341.469836,1318.133,1318.133,FALSE,FALSE,1365.4,1289.278506,1278.1,1354.782217,1360,1332.544444,1327.4,1362.565758,1365,1342.542131,1321.067011,1326.578347,1312.368121,1317.626636,1320.227232,1334.371135
61,988,1364,7/22/16,34:30.0,1322.86,3,FALSE,1,0.475409253,FALSE,FALSE,FALSE,1,6/25/16,19:28.6,1341.833226,1342,1234.640741,1245.3,,1341.833226,1364.052188,1364.052188,FALSE,FALSE,1361.1,1287.675292,1276.7,1352.57359,1355,1325.427273,1324.7,1360.240833,1360,1341.786452,1318.917011,1324.428347,1310.610162,1316.130706,1319.399957,1331.779057
62,988,1325,7/22/16,43:00.1,1322.86,3,TRUE,1,1.22559633,FALSE,FALSE,FALSE,1,6/25/16,19:28.6,0,0,0,0,0,0,0,0,TRUE,FALSE,1364,1288.755234,1277.1,1354.214973,1360,1330.557895,1327.4,1362.607941,1365,1342.185079,1320.367011,1325.878347,1311.540846,1317.137175,1320.123822,1333.055162
63,988,1334,7/22/16,45:02.9,1362.33,3,FALSE,1,7.031052632,FALSE,FALSE,FALSE,1,6/25/16,19:28.6,1341.447813,1341,1234.640741,1245.3,,1341.447813,1320.205588,1320.205588,FALSE,FALSE,1325,1274.841069,1269.1,1332.936896,1330,1291,1276.7,1343.420656,1342,1341.307188,1300.867011,1306.378347,1302.440823,1304.309212,1300.476045,1308.998368
64,1010,1329,7/22/16,10:31.9,1335.92,3,FALSE,1,1.936086957,FALSE,FALSE,FALSE,1,6/28/16,16:41.8,1341.256308,1340,1234.640741,1245.3,,1341.256308,1320.456857,1320.456857,FALSE,FALSE,1329,1276.199385,1270,1335.148948,1332,1294.319231,1279.5,1347.886964,1350,1341.256308,1302.867011,1308.378347,1302.544232,1305.570713,1302.544232,1310.520062
65,294,1300,7/22/16,11:14.1,1315.98,3,FALSE,1,0.372116992,FALSE,FALSE,FALSE,1,6/12/16,55:11.5,1340.631212,1339.5,1234.640741,1245.3,,1340.631212,1365.522333,1365.522333,FALSE,FALSE,1360,1287.26715,1276.7,1351.725249,1350,1325.427273,1324.7,1359.649211,1360,1341.540303,1318.367011,1323.878347,1310.610162,1315.751534,1318.469273,1331.137739
